conversation_id,user_id,cluster_membership
c2612,user479,450
c4089,user751,451
c3052,user563,452
c3362,user646,453
c5657,user1069,454
c1703,user325,455
c433,user91,456
c7683,user1410,457
c2880,user541,458
c5857,user1098,459
c455,user95,460
c778,user149,461
c5315,user921,461
c6809,user1210,461
c5054,user953,462
c1476,user264,463
c867,user159,461
c4535,user842,464
c5615,user1043,10
c217,user51,461
c2200,user413,465
c3884,user723,466
c4625,user838,467
c1247,user232,468
c526,user103,469
c6569,user1221,470
c3987,user735,471
c4500,user835,472
c1661,user317,473
c3860,user718,474
c5670,user1068,475
c4739,user881,476
c1380,user245,477
c6871,user1250,478
c126,user40,479
c2064,user386,480
c4822,user884,481
c1463,user297,482
c2326,user433,483
c3365,user624,484
c4739,user881,476
c7060,user1302,485
c4397,user803,486
c7060,user1302,487
c7060,user1302,488
c5374,user1011,489
c2086,user392,490
c104,user31,491
c1980,user351,492
c5422,user989,493
c7398,user1399,494
c1980,user351,495
c3522,user651,496
c1785,user345,497
c6223,user1155,498
c6881,user1242,499
c6352,user971,500
c212,user38,501
c3756,user670,502
c1980,user351,492
c1402,user281,503
c6570,user1190,504
c840,user155,505
c5416,user977,506
c5114,user981,507
c7077,user1303,508
c6903,user1275,509
c4456,user815,510
c3962,user730,511
c6325,user1176,512
c6570,user1190,513
c2011,user353,514
c3969,user729,515
c3969,user729,515
c5416,user977,516
c4059,user747,517
c1402,user281,518
c2604,user479,519
c7250,user1352,520
c7346,user1340,521
c4500,user835,472
c3769,user665,195
c1661,user317,522
c582,user111,523
c4999,user925,524
c1942,user360,525
c7818,user1472,526
c1084,user200,527
c390,user47,528
c2915,user537,529
c1348,user273,530
c2788,user512,531
c5239,user938,532
c4917,user904,533
c1104,user214,534
c7703,user1357,535
c582,user111,536
c559,user108,537
c7216,user1337,538
c3174,user599,539
c3256,user592,540
c1842,user348,541
c1258,user233,542
c2448,user468,543
c630,user111,544
c3782,user674,545
c1258,user233,546
c764,user133,547
c1258,user233,548
c1258,user233,548
c1258,user233,548
c6223,user1155,549
c5668,user1065,550
c5847,user1053,551
c1258,user233,552
c6594,user1208,553
c4160,user783,554
c1258,user233,555
c629,user106,556
c2448,user468,543
c2448,user468,557
c1258,user233,558
c1258,user233,558
c1258,user233,558
c6949,user1285,559
c2604,user479,560
c2837,user533,64
c1844,user345,561
c1844,user345,561
c1844,user345,562
c630,user111,563
c630,user111,564
c4599,user847,565
c630,user111,566
c4935,user910,567
c5974,user1114,568
c630,user111,569
c4633,user847,570
c5717,user1066,571
c3962,user730,511
c630,user111,564
c4599,user847,572
c4675,user871,573
c3932,user714,574
c3932,user714,574
c2038,user381,575
c2940,user547,576
c5051,user944,577
c2719,user505,578
c1326,user266,579
c6181,user1146,556
c4739,user881,580
c7306,user1373,581
c206,user22,582
c206,user22,582
c624,user131,583
c7522,user1406,584
c5458,user1022,585
c6713,user1260,586
c5115,user994,587
c5115,user994,588
c5711,user1068,589
c726,user121,590
c726,user121,590
c5114,user981,591
c99,user16,592
c3432,user630,593
c2520,user461,594
c2520,user461,594
c2520,user461,594
c2520,user461,594
c2520,user461,594
c2520,user461,594
c6109,user1136,595
c1616,user305,596
c6997,user1284,597
c714,user112,598
c7306,user1373,599
c3395,user596,600
c5458,user1022,601
c2915,user537,529
c6903,user1275,602
c2940,user547,603
c6044,user1121,604
c1326,user266,579
c1961,user372,605
c674,user131,606
c7454,user1434,607
c7201,user1333,608
c6434,user1182,609
c1239,user241,610
c5710,user1065,611
c5271,user982,612
c5271,user982,612
c2842,user544,613
c609,user128,614
c609,user128,614
c5717,user1066,615
c3539,user663,616
c3873,user719,617
c6044,user1121,618
c3641,user676,619
c694,user134,620
c3641,user676,621
c5661,user1066,622
c225,user39,623
c1966,user363,624
c2150,user400,625
c1463,user297,626
c1690,user319,627
c1690,user319,627
c2828,user524,628
c7306,user1373,581
c7306,user1373,581
c694,user134,629
c694,user134,630
c694,user134,631
c694,user134,631
c694,user134,631
c694,user134,631
c5670,user1068,632
c5670,user1068,633
c694,user134,629
c2911,user537,634
c4887,user906,635
c4887,user906,635
c6682,user1188,636
c6682,user1188,637
c6556,user1222,638
c6556,user1222,638
c3675,user664,639
c3675,user664,639
c5115,user994,640
c3675,user664,641
c4474,user836,642
c7343,user1337,643
c4044,user737,644
c629,user106,645
c629,user106,645
c629,user106,645
c3823,user695,646
c5014,user932,647
c4354,user797,648
c4354,user797,648
c3631,user683,649
c6108,user1127,650
c6108,user1127,650
c3675,user664,651
c3675,user664,651
c5051,user944,652
c2319,user432,653
c5201,user937,654
c363,user77,655
c4497,user836,656
c1389,user277,657
c1942,user360,623
c1843,user331,658
c212,user38,659
c6949,user1285,559
c4160,user783,660
c6202,user1153,661
c5668,user1065,662
c3832,user708,663
c4999,user925,524
c4999,user925,524
c4999,user925,524
c4999,user925,524
c4999,user925,524
c4999,user925,524
c2828,user524,664
c2828,user524,665
c3566,user664,666
c4811,user898,667
c1463,user297,668
c6224,user1156,669
c5847,user1053,670
c5847,user1053,671
c1801,user339,672
c6233,user1157,673
c1749,user323,674
c2326,user433,675
c5549,user1036,676
c4510,user836,677
c4510,user836,677
c2940,user547,678
c2436,user469,679
c2436,user469,679
c4897,user894,680
c4155,user780,681
c2749,user504,682
c6665,user1238,683
c4885,user886,684
c6460,user1229,685
c4885,user886,684
c5549,user1036,676
c3538,user659,686
c3538,user659,649
c337,user61,687
c337,user61,687
c7949,user1495,688
c2687,user499,689
c7711,user1466,690
c6997,user1284,687
c212,user38,659
c7711,user1466,691
c559,user108,692
c559,user108,692
c726,user121,693
c2436,user469,694
c3083,user587,695
c7711,user1466,690
c6227,user1159,696
c6233,user1157,673
c3782,user674,697
c7711,user1466,698
c2218,user411,699
c6983,user1294,700
c1980,user351,495
c3782,user674,701
c7711,user1466,698
c1403,user249,702
c1403,user249,702
c4908,user905,703
c2661,user495,704
c5909,user1097,705
c3566,user664,706
c3566,user664,707
c3566,user664,707
c3566,user664,707
c3566,user664,707
c4343,user792,708
c7540,user1406,709
c4167,user771,710
c4030,user743,711
c305,user57,712
c1008,user191,713
c5887,user1090,714
c3432,user630,715
c2920,user537,716
c6089,user1130,717
c6089,user1130,717
c6089,user1130,717
c5661,user1066,718
c5661,user1066,718
c3858,user713,719
c957,user175,720
c957,user175,720
c4955,user903,721
c3372,user616,722
c6501,user1205,723
c3756,user670,724
c3074,user557,725
c3372,user616,722
c6089,user1130,717
c6089,user1130,717
c6089,user1130,717
c1749,user323,726
c6227,user1159,727
c3504,user648,728
c7400,user1385,729
c3372,user616,730
c7808,user1387,731
c4327,user789,732
c5422,user989,493
c7522,user1406,733
c2359,user454,734
c7292,user1358,735
c6774,user1278,736
c1785,user345,497
c719,user149,737
c436,user89,738
c5114,user981,739
c5717,user1066,740
c7702,user1467,741
c1315,user239,742
c4322,user794,743
c2037,user384,744
c7244,user1354,745
c7244,user1354,745
c7213,user1338,746
c7703,user1357,747
c6044,user1121,604
c4456,user815,748
c2150,user400,749
c2150,user400,750
c7711,user1466,649
c7522,user1406,751
c6594,user1208,752
c847,user138,753
c674,user131,754
c7250,user1352,755
c6012,user1112,756
c6903,user1275,757
c6903,user1275,758
c3655,user685,759
c5853,user1077,760
c847,user138,761
c674,user131,762
c5853,user1077,763
c5853,user1077,764
c1435,user294,765
c674,user131,766
c7306,user1373,767
c5853,user1077,768
c2112,user396,769
c4434,user828,770
c7306,user1373,771
c7306,user1373,772
c764,user133,773
c5853,user1077,774
c1541,user270,775
c629,user106,645
c5708,user1061,776
c5670,user1068,777
c2239,user417,778
c2239,user417,778
c6365,user1182,779
c4155,user780,780
c5745,user1070,781
c5458,user1022,782
c5239,user938,783
c3855,user1094,784
c1157,user221,785
c1157,user221,786
c1157,user221,787
c3855,user1094,788
c4155,user780,789
c3873,user719,790
c3873,user719,791
c3873,user719,792
c7044,user1288,500
c853,user151,793
c5944,user1092,794
c5944,user1092,795
c1616,user305,596
c694,user134,629
c2150,user400,625
c1865,user337,796
c6871,user1250,478
c3638,user680,797
c7383,user1366,798
c7383,user1366,798
c469,user88,799
c2758,user509,800
c3225,user601,801
c2326,user433,802
c7932,user1468,803
c6434,user1182,804
c1402,user281,805
c858,user152,806
c1040,user195,807
c4932,user899,808
c559,user108,692
c559,user108,692
c7400,user1385,729
c1844,user345,809
c1844,user345,562
c5038,user941,810
c1402,user281,811
c6453,user1238,812
c226,user50,813
c226,user50,813
c226,user50,813
c1040,user195,807
c4903,user908,814
c5843,user1065,815
c3822,user677,816
c3793,user682,817
c3873,user719,818
c5931,user1106,500
c6338,user1179,819
c5847,user1053,670
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c5458,user1022,821
c7932,user1468,822
c764,user133,547
c2218,user411,823
c6720,user1261,824
c4499,user824,825
c5847,user1053,551
c6044,user1121,604
c764,user133,826
c764,user133,826
c7544,user1446,827
c1189,user219,828
c5458,user1022,821
c3311,user622,829
c7932,user1468,830
c6044,user1121,604
c6044,user1121,618
c7017,user1293,831
c1560,user290,832
c1560,user290,833
c4456,user815,834
c1786,user340,835
c1189,user219,836
c6227,user1159,696
c7808,user1387,837
c2766,user514,838
c2766,user514,839
c5661,user1066,622
c1402,user281,840
c3064,user581,841
c4932,user899,808
c1921,user360,842
c3823,user695,843
c6411,user1223,844
c6411,user1223,844
c3225,user601,845
c714,user112,305
c3823,user695,846
c6225,user1155,847
c162,user47,848
c5881,user1093,849
c5881,user1093,850
c4470,user823,851
c4470,user823,852
c2730,user1027,853
c1749,user323,854
c3083,user587,695
c6570,user1190,855
c6803,user1276,623
c6803,user1276,623
c2218,user411,856
c4541,user819,857
c694,user134,629
c5239,user938,783
c6774,user1278,858
c226,user50,859
c6287,user1170,860
c1560,user290,861
c2915,user537,862
c2915,user537,862
c2046,user381,863
c3823,user695,864
c7271,user1355,865
c6224,user1156,866
c1189,user219,828
c6224,user1156,867
c4675,user871,209
c6903,user1275,868
c939,user170,869
c2502,user476,870
c3522,user651,871
c7250,user1352,872
c694,user134,631
c694,user134,631
c694,user134,631
c694,user134,631
c3832,user708,663
c2003,user351,873
c5013,user963,874
c1435,user294,875
c6460,user1229,876
c4946,user910,877
c2086,user392,878
c2086,user392,878
c2086,user392,879
c2086,user392,879
c6648,user1258,880
c3000,user568,881
c3000,user568,882
c5667,user1057,883
c7216,user1337,884
c2604,user479,519
c6108,user1127,885
c2249,user417,886
c2981,user553,887
c5670,user1068,888
c3225,user601,889
c3225,user601,889
c3806,user676,890
c3860,user718,891
c3860,user718,892
c5416,user977,893
c458,user90,894
c1452,user283,895
c4793,user877,896
c1452,user283,897
c1258,user233,546
c1550,user291,898
c6343,user1179,899
c6516,user1218,900
c4160,user783,660
c630,user111,544
c1402,user281,518
c624,user131,901
c3889,user713,902
c1104,user214,903
c2692,user507,904
c3987,user735,905
c2672,user499,906
c2672,user499,906
c2672,user499,906
c7427,user1433,905
c6997,user1284,687
c1708,user317,907
c4510,user836,623
c2218,user411,908
c3823,user695,843
c1801,user339,672
c7701,user1466,909
c2046,user381,863
c2842,user544,910
c2842,user544,910
c6949,user1285,911
c7024,user1276,912
c7701,user1466,913
c6233,user1157,687
c6233,user1157,687
c5670,user1068,888
c5712,user1069,914
c1708,user317,915
c2218,user411,856
c7702,user1467,916
c162,user47,917
c2115,user391,918
c5909,user1097,919
c5115,user994,920
c596,user106,920
c4167,user771,921
c5115,user994,587
c2956,user549,922
c847,user138,753
c7271,user1355,865
c3823,user695,865
c840,user155,923
c6881,user1242,924
c4367,user808,925
c7701,user1466,909
c7271,user1355,865
c4109,user757,926
c1550,user291,927
c2337,user436,928
c3577,user662,929
c1921,user360,930
c1921,user360,930
c3823,user695,846
c4917,user904,533
c4917,user904,931
c761,user140,932
c761,user140,932
c761,user140,932
c761,user140,932
c1157,user221,933
c7949,user1495,934
c1560,user290,861
c1094,user220,935
c5458,user1022,936
c761,user140,932
c1094,user220,935
c6949,user1285,937
c1966,user363,624
c2087,user391,938
c5114,user981,739
c2115,user391,939
c1708,user317,915
c5549,user1036,940
c1969,user374,941
c5653,user1061,942
c3427,user627,943
c5574,user1038,944
c6108,user1127,623
c5574,user1038,944
c3855,user1094,945
c1749,user323,946
c596,user106,947
c714,user112,598
c5909,user1097,948
c5909,user1097,948
c6566,user1224,949
c3918,user724,950
c3823,user695,646
c559,user108,951
c6460,user1229,952
c6460,user1229,953
c1526,user300,954
c5870,user1096,955
c5847,user1053,956
c1348,user273,957
c5668,user1065,550
c4470,user823,958
c7372,user1360,959
c1807,user331,960
c1932,user364,961
c2087,user391,962
c7483,user1399,635
c6871,user1250,478
c1258,user233,963
c1708,user317,964
c4466,user815,965
c1137,user200,966
c3860,user718,967
c5717,user1066,615
c2205,user410,968
c4946,user910,969
c4811,user898,779
c6227,user1159,727
c7339,user1355,970
c2713,user507,971
c7398,user1399,494
c629,user106,556
c7711,user1466,649
c2690,user508,972
c6516,user1218,973
c3225,user601,845
c7711,user1466,649
c726,user121,974
c6594,user1208,975
c4512,user795,976
c3615,user655,977
c2218,user411,978
c2842,user544,910
c1754,user320,979
c95,user25,980
c2730,user1027,981
c1947,user365,982
c2604,user479,983
c7250,user1352,984
c5700,user1062,985
c6686,user1190,986
c5038,user941,987
c7017,user1293,988
c5909,user1097,989
c719,user149,737
c469,user88,990
c7343,user1337,991
c3675,user664,641
c719,user149,737
c469,user88,990
c469,user88,990
c3822,user677,816
c3409,user634,379
c7017,user1293,831
c1788,user339,992
c3432,user630,993
c3432,user630,593
c5504,user1030,994
c5504,user1030,994
c4589,user856,995
c6648,user1258,880
c469,user88,996
c7044,user1288,198
c5816,user1080,997
c2150,user400,749
c4109,user757,998
c7398,user1399,999
c4589,user856,1000
c4589,user856,1000
c4589,user856,1001
c5504,user1030,1002
c5555,user1036,1003
c5555,user1036,1004
c847,user138,1005
c1403,user249,702
c1403,user249,702
c1403,user249,702
c764,user133,1006
c3656,user681,1007
c7932,user1468,1008
c3822,user677,1009
c2233,user415,1010
c7949,user1495,688
c4505,user802,1011
c7932,user1468,1012
c5843,user1065,673
c6903,user1275,1013
c4811,user898,1014
c7306,user1373,1015
c3225,user601,801
c2436,user469,694
c3822,user677,816
c2915,user537,1016
c5843,user1065,673
c4434,user828,673
c6823,user1194,1017
c5013,user963,874
c6460,user1229,685
c6434,user1182,345
c674,user131,1018
c5909,user1097,948
c1380,user245,1019
c1094,user220,1020
c7651,user1464,1021
c1509,user286,1022
c1947,user365,1023
c7932,user1468,1008
c1947,user365,1023
c7292,user1358,1024
c2003,user351,873
c5909,user1097,948
c5909,user1097,1025
c1942,user360,1026
c1942,user360,1026
c5816,user1080,1027
c7701,user1466,909
c676,user135,1028
c3918,user724,1029
c3432,user630,1030
c5014,user932,1031
c1741,user324,1032
c95,user25,980
c2940,user547,603
c3854,user711,639
c6225,user1155,1033
c5712,user1069,1034
c2115,user391,939
c5237,user971,1035
c858,user152,1036
c1708,user317,964
c5726,user1062,1037
c3577,user662,929
c6460,user1229,1038
c596,user106,1039
c685,user114,1040
c2164,user404,1041
c5818,user700,1042
c895,user164,1043
c7701,user1466,1044
c2502,user476,1045
c5161,user923,1046
c3918,user724,1047
c4500,user835,1048
c4500,user835,1048
c7921,user1489,1049
c7921,user1489,1050
c162,user47,1051
c1541,user270,1052
c1137,user200,1053
c3656,user681,1054
c7258,user1349,1055
c7258,user1349,1055
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c847,user138,820
c3641,user676,619
c1285,user257,1056
c1403,user249,1057
c1403,user249,1058
c4917,user904,931
c7271,user1355,865
c6108,user1127,885
c2890,user527,1059
c4917,user904,1060
c5458,user1022,936
c764,user133,1006
c631,user109,1061
c674,user131,1062
c7502,user1374,1063
c7703,user1357,969
c1326,user266,1064
c7808,user1387,1065
c1380,user245,1066
c685,user114,1067
c743,user127,1068
c1843,user331,1069
c764,user133,1070
c7398,user1399,1071
c2890,user527,1072
c2890,user527,1073
c2890,user527,1073
c2890,user527,1073
c726,user121,1074
c726,user121,1074
c6227,user1159,1075
c1801,user339,1076
c6233,user1157,1077
c6857,user1274,1078
c7506,user1441,1079
c3641,user676,1080
c3962,user730,511
c6569,user1221,1081
c6569,user1221,1082
c6569,user1221,1083
c4500,user835,1084
c4343,user792,1085
c2900,user540,1086
c1160,user214,1087
c5814,user1053,1088
c403,user74,1089
c6310,user1175,1090
c6604,user1196,1091
c3956,user727,1092
c3697,user678,1093
c1549,user268,1094
c3697,user678,1095
c3697,user678,1096
c3697,user678,1097
c187,user33,1098
c4059,user747,1099
c3697,user678,1100
c3697,user678,1095
c3697,user678,1101
c3697,user678,1101
c609,user128,1102
c1693,user325,1103
c5814,user1053,1088
c5531,user1036,1104
c5843,user1065,1105
c6823,user1194,1106
c7589,user1445,1107
c3395,user596,1108
c1519,user281,1109
c6857,user1274,1110
c5431,user1012,1111
c5222,user915,1112
c5222,user915,1113
c6310,user1175,1114
c5731,user1078,1115
c2766,user514,1116
c2337,user436,1117
c6516,user1218,1118
c6604,user1196,1119
c3935,user723,303
c4458,user818,1120
c1843,user331,658
c1843,user331,1121
c4282,user787,1122
c650,user117,1123
c5224,user953,1124
c7884,user1483,1125
c5224,user953,1126
c6608,user1217,1127
c3365,user624,1128
c5027,user952,1129
c1843,user331,1130
c5157,user920,1131
c3853,user725,1132
c7533,user1414,1133
c6604,user1196,1134
c1034,user187,1135
c1883,user353,1136
c1883,user353,1137
c6218,user1154,1138
c295,user42,1139
c3984,user739,1140
c3007,user561,1141
c6970,user1295,1142
c7368,user1393,1143
c191,user29,1144
c2671,user497,1145
c2671,user497,1146
c2671,user497,1146
c5020,user944,1147
c4955,user903,1148
c5816,user1080,1149
c7542,user1442,1150
c351,user70,1151
c1843,user331,1152
c7573,user1400,1153
c6501,user1205,1154
c2491,user458,1155
c5853,user1077,1156
c458,user90,1157
c2164,user404,1158
c1315,user239,1159
c7059,user1302,1160
c7522,user1406,1161
c7639,user1465,1162
