conversation_id,user_id,cluster_membership
c2612,user479,493
c4089,user751,494
c3052,user563,495
c3362,user646,496
c5657,user1069,497
c1703,user325,498
c433,user91,499
c7683,user1410,500
c2880,user541,501
c5857,user1098,502
c455,user95,503
c778,user149,504
c5315,user921,504
c6809,user1210,504
c5054,user953,505
c1476,user264,506
c867,user159,507
c4535,user842,508
c5615,user1043,509
c217,user51,510
c2200,user413,511
c3884,user723,512
c4625,user838,513
c1247,user232,514
c526,user103,515
c6569,user1221,516
c3987,user735,517
c4500,user835,518
c1661,user317,519
c3860,user718,520
c5670,user1068,521
c4739,user881,522
c1380,user245,523
c6871,user1250,524
c126,user40,525
c2064,user386,526
c4822,user884,527
c1463,user297,528
c2326,user433,529
c3365,user624,530
c4739,user881,531
c7060,user1302,532
c4397,user803,533
c7060,user1302,534
c7060,user1302,535
c5374,user1011,536
c2086,user392,537
c104,user31,538
c1980,user351,539
c5422,user989,540
c7398,user1399,541
c1980,user351,542
c3522,user651,543
c1785,user345,544
c6223,user1155,545
c6881,user1242,546
c6352,user971,547
c212,user38,548
c3756,user670,549
c1980,user351,550
c1402,user281,551
c6570,user1190,552
c840,user155,553
c5416,user977,554
c5114,user981,555
c7077,user1303,556
c6903,user1275,557
c4456,user815,558
c3962,user730,559
c6325,user1176,560
c6570,user1190,561
c2011,user353,562
c3969,user729,563
c3969,user729,564
c5416,user977,565
c4059,user747,566
c1402,user281,567
c2604,user479,568
c7250,user1352,569
c7346,user1340,570
c4500,user835,571
c3769,user665,572
c1661,user317,573
c582,user111,574
c4999,user925,575
c1942,user360,576
c7818,user1472,577
c1084,user200,578
c390,user47,579
c2915,user537,580
c1348,user273,581
c2788,user512,582
c5239,user938,583
c4917,user904,584
c1104,user214,585
c7703,user1357,586
c582,user111,587
c559,user108,588
c7216,user1337,589
c3174,user599,590
c3256,user592,591
c1842,user348,592
c1258,user233,593
c2448,user468,594
c630,user111,595
c3782,user674,596
c1258,user233,597
c764,user133,598
c1258,user233,599
c1258,user233,599
c1258,user233,599
c6223,user1155,600
c5668,user1065,601
c5847,user1053,602
c1258,user233,603
c6594,user1208,604
c4160,user783,605
c1258,user233,606
c629,user106,607
c2448,user468,608
c2448,user468,609
c1258,user233,610
c1258,user233,610
c1258,user233,610
c6949,user1285,611
c2604,user479,612
c2837,user533,613
c1844,user345,614
c1844,user345,614
c1844,user345,615
c630,user111,616
c630,user111,617
c4599,user847,618
c630,user111,619
c4935,user910,620
c5974,user1114,621
c630,user111,622
c4633,user847,623
c5717,user1066,624
c3962,user730,625
c630,user111,626
c4599,user847,627
c4675,user871,628
c3932,user714,629
c3932,user714,630
c2038,user381,631
c2940,user547,632
c5051,user944,633
c2719,user505,634
c1326,user266,635
c6181,user1146,636
c4739,user881,637
c7306,user1373,638
c206,user22,639
c206,user22,639
c624,user131,640
c7522,user1406,641
c5458,user1022,642
c6713,user1260,643
c5115,user994,644
c5115,user994,645
c5711,user1068,646
c726,user121,647
c726,user121,647
c5114,user981,648
c99,user16,649
c3432,user630,650
c2520,user461,651
c2520,user461,651
c2520,user461,651
c2520,user461,651
c2520,user461,651
c2520,user461,651
c6109,user1136,652
c1616,user305,653
c6997,user1284,654
c714,user112,655
c7306,user1373,656
c3395,user596,657
c5458,user1022,658
c2915,user537,580
c6903,user1275,659
c2940,user547,660
c6044,user1121,661
c1326,user266,662
c1961,user372,663
c674,user131,664
c7454,user1434,665
c7201,user1333,666
c6434,user1182,667
c1239,user241,668
c5710,user1065,669
c5271,user982,670
c5271,user982,671
c2842,user544,672
c609,user128,673
c609,user128,674
c5717,user1066,675
c3539,user663,676
c3873,user719,677
c6044,user1121,678
c3641,user676,679
c694,user134,680
c3641,user676,681
c5661,user1066,682
c225,user39,683
c1966,user363,684
c2150,user400,685
c1463,user297,686
c1690,user319,687
c1690,user319,688
c2828,user524,689
c7306,user1373,638
c7306,user1373,638
c694,user134,690
c694,user134,691
c694,user134,692
c694,user134,692
c694,user134,692
c694,user134,692
c5670,user1068,693
c5670,user1068,694
c694,user134,695
c2911,user537,696
c4887,user906,697
c4887,user906,698
c6682,user1188,699
c6682,user1188,700
c6556,user1222,701
c6556,user1222,702
c3675,user664,703
c3675,user664,704
c5115,user994,705
c3675,user664,706
c4474,user836,707
c7343,user1337,708
c4044,user737,709
c629,user106,710
c629,user106,710
c629,user106,710
c3823,user695,711
c5014,user932,712
c4354,user797,713
c4354,user797,714
c3631,user683,715
c6108,user1127,716
c6108,user1127,717
c3675,user664,718
c3675,user664,719
c5051,user944,720
c2319,user432,721
c5201,user937,722
c363,user77,723
c4497,user836,724
c1389,user277,725
c1942,user360,726
c1843,user331,727
c212,user38,728
c6949,user1285,729
c4160,user783,730
c6202,user1153,731
c5668,user1065,732
c3832,user708,733
c4999,user925,734
c4999,user925,734
c4999,user925,734
c4999,user925,734
c4999,user925,734
c4999,user925,734
c2828,user524,735
c2828,user524,736
c3566,user664,737
c4811,user898,738
c1463,user297,739
c6224,user1156,740
c5847,user1053,741
c5847,user1053,742
c1801,user339,743
c6233,user1157,744
c1749,user323,745
c2326,user433,746
c5549,user1036,747
c4510,user836,748
c4510,user836,749
c2940,user547,750
c2436,user469,751
c2436,user469,752
c4897,user894,753
c4155,user780,754
c2749,user504,755
c6665,user1238,756
c4885,user886,757
c6460,user1229,758
c4885,user886,757
c5549,user1036,759
c3538,user659,760
c3538,user659,761
c337,user61,762
c337,user61,763
c7949,user1495,764
c2687,user499,765
c7711,user1466,766
c6997,user1284,767
c212,user38,768
c7711,user1466,769
c559,user108,770
c559,user108,770
c726,user121,771
c2436,user469,772
c3083,user587,773
c7711,user1466,774
c6227,user1159,775
c6233,user1157,776
c3782,user674,777
c7711,user1466,778
c2218,user411,779
c6983,user1294,780
c1980,user351,781
c3782,user674,782
c7711,user1466,783
c1403,user249,784
c1403,user249,785
c4908,user905,786
c2661,user495,787
c5909,user1097,788
c3566,user664,789
c3566,user664,790
c3566,user664,791
c3566,user664,792
c3566,user664,790
c4343,user792,793
c7540,user1406,794
c4167,user771,795
c4030,user743,796
c305,user57,797
c1008,user191,798
c5887,user1090,799
c3432,user630,800
c2920,user537,801
c6089,user1130,802
c6089,user1130,802
c6089,user1130,802
c5661,user1066,803
c5661,user1066,804
c3858,user713,805
c957,user175,806
c957,user175,806
c4955,user903,807
c3372,user616,808
c6501,user1205,809
c3756,user670,810
c3074,user557,811
c3372,user616,812
c6089,user1130,813
c6089,user1130,813
c6089,user1130,813
c1749,user323,814
c6227,user1159,815
c3504,user648,816
c7400,user1385,817
c3372,user616,818
c7808,user1387,819
c4327,user789,820
c5422,user989,821
c7522,user1406,822
c2359,user454,823
c7292,user1358,824
c6774,user1278,825
c1785,user345,826
c719,user149,827
c436,user89,828
c5114,user981,829
c5717,user1066,830
c7702,user1467,831
c1315,user239,832
c4322,user794,833
c2037,user384,834
c7244,user1354,835
c7244,user1354,836
c7213,user1338,837
c7703,user1357,838
c6044,user1121,839
c4456,user815,840
c2150,user400,841
c2150,user400,842
c7711,user1466,843
c7522,user1406,844
c6594,user1208,845
c847,user138,846
c674,user131,847
c7250,user1352,848
c6012,user1112,849
c6903,user1275,850
c6903,user1275,851
c3655,user685,852
c5853,user1077,853
c847,user138,854
c674,user131,855
c5853,user1077,856
c5853,user1077,857
c1435,user294,858
c674,user131,859
c7306,user1373,860
c5853,user1077,861
c2112,user396,862
c4434,user828,863
c7306,user1373,864
c7306,user1373,865
c764,user133,866
c5853,user1077,867
c1541,user270,868
c629,user106,869
c5708,user1061,870
c5670,user1068,871
c2239,user417,872
c2239,user417,872
c6365,user1182,873
c4155,user780,874
c5745,user1070,875
c5458,user1022,876
c5239,user938,877
c3855,user1094,878
c1157,user221,879
c1157,user221,880
c1157,user221,881
c3855,user1094,882
c4155,user780,883
c3873,user719,884
c3873,user719,885
c3873,user719,886
c7044,user1288,887
c853,user151,888
c5944,user1092,889
c5944,user1092,890
c1616,user305,891
c694,user134,892
c2150,user400,893
c1865,user337,894
c6871,user1250,895
c3638,user680,896
c7383,user1366,897
c7383,user1366,897
c469,user88,898
c2758,user509,899
c3225,user601,900
c2326,user433,901
c7932,user1468,902
c6434,user1182,903
c1402,user281,904
c858,user152,905
c1040,user195,906
c4932,user899,907
c559,user108,908
c559,user108,908
c7400,user1385,909
c1844,user345,910
c1844,user345,911
c5038,user941,912
c1402,user281,913
c6453,user1238,914
c226,user50,915
c226,user50,916
c226,user50,915
c1040,user195,917
c4903,user908,918
c5843,user1065,919
c3822,user677,920
c3793,user682,921
c3873,user719,922
c5931,user1106,923
c6338,user1179,924
c5847,user1053,925
c847,user138,926
c847,user138,926
c847,user138,926
c847,user138,926
c847,user138,926
c847,user138,926
c847,user138,926
c5458,user1022,927
c7932,user1468,928
c764,user133,929
c2218,user411,930
c6720,user1261,931
c4499,user824,932
c5847,user1053,933
c6044,user1121,934
c764,user133,935
c764,user133,936
c7544,user1446,937
c1189,user219,938
c5458,user1022,939
c3311,user622,940
c7932,user1468,941
c6044,user1121,942
c6044,user1121,943
c7017,user1293,944
c1560,user290,945
c1560,user290,946
c4456,user815,947
c1786,user340,948
c1189,user219,949
c6227,user1159,950
c7808,user1387,951
c2766,user514,952
c2766,user514,953
c5661,user1066,954
c1402,user281,955
c3064,user581,956
c4932,user899,907
c1921,user360,957
c3823,user695,958
c6411,user1223,959
c6411,user1223,960
c3225,user601,961
c714,user112,962
c3823,user695,963
c6225,user1155,964
c162,user47,965
c5881,user1093,966
c5881,user1093,967
c4470,user823,968
c4470,user823,969
c2730,user1027,970
c1749,user323,971
c3083,user587,773
c6570,user1190,972
c6803,user1276,973
c6803,user1276,973
c2218,user411,974
c4541,user819,975
c694,user134,976
c5239,user938,977
c6774,user1278,978
c226,user50,979
c6287,user1170,980
c1560,user290,981
c2915,user537,982
c2915,user537,982
c2046,user381,983
c3823,user695,984
c7271,user1355,985
c6224,user1156,986
c1189,user219,987
c6224,user1156,988
c4675,user871,989
c6903,user1275,990
c939,user170,991
c2502,user476,992
c3522,user651,993
c7250,user1352,994
c694,user134,995
c694,user134,995
c694,user134,995
c694,user134,995
c3832,user708,996
c2003,user351,997
c5013,user963,998
c1435,user294,999
c6460,user1229,1000
c4946,user910,1001
c2086,user392,1002
c2086,user392,1002
c2086,user392,1003
c2086,user392,1003
c6648,user1258,1004
c3000,user568,1005
c3000,user568,1006
c5667,user1057,1007
c7216,user1337,1008
c2604,user479,1009
c6108,user1127,1010
c2249,user417,1011
c2981,user553,1012
c5670,user1068,1013
c3225,user601,1014
c3225,user601,1015
c3806,user676,1016
c3860,user718,1017
c3860,user718,1018
c5416,user977,1019
c458,user90,1020
c1452,user283,1021
c4793,user877,1022
c1452,user283,1023
c1258,user233,1024
c1550,user291,1025
c6343,user1179,1026
c6516,user1218,1027
c4160,user783,1028
c630,user111,1029
c1402,user281,1030
c624,user131,1031
c3889,user713,1032
c1104,user214,1033
c2692,user507,1034
c3987,user735,1035
c2672,user499,1036
c2672,user499,1036
c2672,user499,1036
c7427,user1433,1037
c6997,user1284,1038
c1708,user317,1039
c4510,user836,1040
c2218,user411,1041
c3823,user695,1042
c1801,user339,1043
c7701,user1466,1044
c2046,user381,1045
c2842,user544,1046
c2842,user544,1047
c6949,user1285,1048
c7024,user1276,1049
c7701,user1466,1050
c6233,user1157,1051
c6233,user1157,1052
c5670,user1068,1053
c5712,user1069,1054
c1708,user317,1055
c2218,user411,1056
c7702,user1467,1057
c162,user47,1058
c2115,user391,1059
c5909,user1097,1060
c5115,user994,1061
c596,user106,1062
c4167,user771,1063
c5115,user994,1064
c2956,user549,1065
c847,user138,1066
c7271,user1355,1067
c3823,user695,1068
c840,user155,1069
c6881,user1242,1070
c4367,user808,1071
c7701,user1466,1072
c7271,user1355,1073
c4109,user757,1074
c1550,user291,1075
c2337,user436,1076
c3577,user662,1077
c1921,user360,1078
c1921,user360,1079
c3823,user695,1080
c4917,user904,1081
c4917,user904,1082
c761,user140,1083
c761,user140,1084
c761,user140,1085
c761,user140,1086
c1157,user221,1087
c7949,user1495,1088
c1560,user290,1089
c1094,user220,1090
c5458,user1022,1091
c761,user140,1092
c1094,user220,1093
c6949,user1285,1094
c1966,user363,1095
c2087,user391,1096
c5114,user981,1097
c2115,user391,1098
c1708,user317,1099
c5549,user1036,1100
c1969,user374,1101
c5653,user1061,1102
c3427,user627,1103
c5574,user1038,1104
c6108,user1127,1105
c5574,user1038,1106
c3855,user1094,1107
c1749,user323,1108
c596,user106,1109
c714,user112,1110
c5909,user1097,1111
c5909,user1097,1112
c6566,user1224,1113
c3918,user724,1114
c3823,user695,711
c559,user108,1115
c6460,user1229,1116
c6460,user1229,1117
c1526,user300,1118
c5870,user1096,1119
c5847,user1053,1120
c1348,user273,1121
c5668,user1065,1122
c4470,user823,1123
c7372,user1360,1124
c1807,user331,1125
c1932,user364,1126
c2087,user391,1127
c7483,user1399,1128
c6871,user1250,1129
c1258,user233,1130
c1708,user317,1131
c4466,user815,1132
c1137,user200,1133
c3860,user718,1134
c5717,user1066,1135
c2205,user410,1136
c4946,user910,1137
c4811,user898,1138
c6227,user1159,1139
c7339,user1355,1140
c2713,user507,1141
c7398,user1399,1142
c629,user106,1143
c7711,user1466,1144
c2690,user508,1145
c6516,user1218,1146
c3225,user601,961
c7711,user1466,1147
c726,user121,1148
c6594,user1208,1149
c4512,user795,1150
c3615,user655,1151
c2218,user411,1152
c2842,user544,1153
c1754,user320,1154
c95,user25,1155
c2730,user1027,1156
c1947,user365,1157
c2604,user479,1158
c7250,user1352,1159
c5700,user1062,1160
c6686,user1190,1161
c5038,user941,1162
c7017,user1293,1163
c5909,user1097,1164
c719,user149,1165
c469,user88,1166
c7343,user1337,1167
c3675,user664,1168
c719,user149,1169
c469,user88,1170
c469,user88,1171
c3822,user677,1172
c3409,user634,1173
c7017,user1293,1174
c1788,user339,1175
c3432,user630,1176
c3432,user630,1177
c5504,user1030,1178
c5504,user1030,1179
c4589,user856,1180
c6648,user1258,1181
c469,user88,1182
c7044,user1288,1183
c5816,user1080,1184
c2150,user400,1185
c4109,user757,1186
c7398,user1399,1187
c4589,user856,1188
c4589,user856,1189
c4589,user856,1190
c5504,user1030,1191
c5555,user1036,1192
c5555,user1036,1193
c847,user138,1194
c1403,user249,1195
c1403,user249,1195
c1403,user249,1195
c764,user133,1196
c3656,user681,1197
c7932,user1468,1198
c3822,user677,1199
c2233,user415,1200
c7949,user1495,1201
c4505,user802,1202
c7932,user1468,1203
c5843,user1065,1204
c6903,user1275,1205
c4811,user898,1206
c7306,user1373,1207
c3225,user601,1208
c2436,user469,1209
c3822,user677,1210
c2915,user537,1211
c5843,user1065,1212
c4434,user828,1213
c6823,user1194,1214
c5013,user963,1215
c6460,user1229,1216
c6434,user1182,1217
c674,user131,1218
c5909,user1097,1219
c1380,user245,1220
c1094,user220,1221
c7651,user1464,1222
c1509,user286,1223
c1947,user365,1224
c7932,user1468,1225
c1947,user365,1224
c7292,user1358,1226
c2003,user351,1227
c5909,user1097,1228
c5909,user1097,1229
c1942,user360,1230
c1942,user360,1231
c5816,user1080,1232
c7701,user1466,1233
c676,user135,1234
c3918,user724,1235
c3432,user630,1236
c5014,user932,1237
c1741,user324,1238
c95,user25,1239
c2940,user547,1240
c3854,user711,1241
c6225,user1155,1242
c5712,user1069,1243
c2115,user391,1098
c5237,user971,1244
c858,user152,1245
c1708,user317,1246
c5726,user1062,1247
c3577,user662,1248
c6460,user1229,1249
c596,user106,1250
c685,user114,1251
c2164,user404,1252
c5818,user700,1253
c895,user164,1254
c7701,user1466,1255
c2502,user476,1256
c5161,user923,1257
c3918,user724,1258
c4500,user835,1259
c4500,user835,1260
c7921,user1489,1261
c7921,user1489,1262
c162,user47,1263
c1541,user270,1264
c1137,user200,1265
c3656,user681,1266
c7258,user1349,1267
c7258,user1349,1268
c847,user138,1269
c847,user138,1269
c847,user138,1269
c847,user138,1269
c847,user138,1269
c847,user138,1269
c847,user138,1269
c3641,user676,1270
c1285,user257,1271
c1403,user249,1272
c1403,user249,1273
c4917,user904,1082
c7271,user1355,1274
c6108,user1127,1275
c2890,user527,1276
c4917,user904,1277
c5458,user1022,1278
c764,user133,1279
c631,user109,1280
c674,user131,1281
c7502,user1374,1282
c7703,user1357,1283
c1326,user266,1284
c7808,user1387,1285
c1380,user245,1286
c685,user114,1287
c743,user127,1288
c1843,user331,1289
c764,user133,1290
c7398,user1399,1291
c2890,user527,1292
c2890,user527,1293
c2890,user527,1294
c2890,user527,1294
c726,user121,1295
c726,user121,1295
c6227,user1159,1296
c1801,user339,1297
c6233,user1157,1298
c6857,user1274,1299
c7506,user1441,1300
c3641,user676,1301
c3962,user730,1302
c6569,user1221,1303
c6569,user1221,1304
c6569,user1221,1305
c4500,user835,1306
c4343,user792,1307
c2900,user540,1308
c1160,user214,1309
c5814,user1053,1310
c403,user74,1311
c6310,user1175,1312
c6604,user1196,1313
c3956,user727,1314
c3697,user678,1315
c1549,user268,1316
c3697,user678,1317
c3697,user678,1318
c3697,user678,1319
c187,user33,1320
c4059,user747,1321
c3697,user678,1322
c3697,user678,1323
c3697,user678,1324
c3697,user678,1325
c609,user128,1326
c1693,user325,1327
c5814,user1053,1328
c5531,user1036,1329
c5843,user1065,1330
c6823,user1194,1331
c7589,user1445,1332
c3395,user596,1333
c1519,user281,1334
c6857,user1274,1335
c5431,user1012,1336
c5222,user915,1337
c5222,user915,1338
c6310,user1175,1339
c5731,user1078,1340
c2766,user514,1341
c2337,user436,1342
c6516,user1218,1343
c6604,user1196,1344
c3935,user723,1345
c4458,user818,1346
c1843,user331,1347
c1843,user331,1348
c4282,user787,1349
c650,user117,1350
c5224,user953,1351
c7884,user1483,1352
c5224,user953,1353
c6608,user1217,1354
c3365,user624,1355
c5027,user952,1356
c1843,user331,1357
c5157,user920,1358
c3853,user725,1359
c7533,user1414,1360
c6604,user1196,1361
c1034,user187,1362
c1883,user353,1363
c1883,user353,1364
c6218,user1154,1365
c295,user42,1366
c3984,user739,1367
