conversation_id,user_id,cluster_membership
c5820,user1065,162
c2330,user433,163
c2054,user383,164
c6348,user985,165
c7524,user1414,166
c6545,user1243,167
c5407,user1004,168
c6588,user1260,169
c3270,user625,170
c1390,user253,171
c3594,user688,172
c4186,user762,173
c3843,user707,174
c7188,user1329,175
c1620,user278,176
c1138,user207,177
c2386,user464,178
c7451,user1436,179
c7455,user1432,180
c6625,user1184,181
c6593,user1246,182
c5221,user947,183
c7848,user1390,184
c840,user155,185
c7763,user1405,186
c1959,user369,187
c5879,user1091,188
c5863,user1097,189
c1470,user301,190
c4525,user795,191
c4962,user917,192
c6307,user1173,193
c6704,user1210,194
c7977,user1492,195
c5606,user1031,196
c5797,user1062,197
c5726,user1062,198
c595,user111,199
c5210,user960,200
c5082,user960,201
c7648,user1461,202
c29,user3,203
c1468,user268,204
c3269,user621,205
c6568,user1235,206
c348,user58,207
c6726,user1267,208
c4472,user824,209
c1353,user238,210
c1419,user293,211
c3259,user608,212
c2126,user393,213
c1011,user192,214
c735,user115,215
c5110,user958,216
c2136,user398,216
c551,user108,217
c3598,user685,218
c4909,user874,219
c5724,user1075,220
c5126,user968,221
c6631,user1248,222
c7038,user1289,223
c3820,user701,224
c440,user92,225
c6353,user971,226
c7422,user1369,227
c7142,user1312,228
c4469,user831,229
c103,user24,230
c1158,user195,231
c1169,user195,232
c4361,user790,233
c3072,user562,234
c2511,user467,235
c679,user140,236
c1417,user267,237
c2329,user433,238
c1124,user221,239
c5361,user932,240
c3821,user703,241
c882,user162,242
c6627,user1230,243
c2521,user466,244
c6855,user1230,245
c6167,user1142,246
c7252,user1335,247
c1115,user185,248
c6920,user1283,249
c993,user199,250
c6932,user1277,251
c3263,user599,252
c521,user101,253
c4422,user813,254
c1116,user200,255
c800,user123,256
c5133,user950,257
c5403,user1001,258
c6169,user1149,259
c4944,user897,260
c5493,user1026,261
c385,user75,262
c2067,user384,263
c135,user28,264
c5728,user1095,265
c1500,user259,266
c6052,user1123,267
c2241,user416,268
c582,user111,269
c6270,user1169,270
c5397,user992,271
c549,user105,272
c5284,user986,273
c2405,user444,274
c4637,user859,275
c7684,user1457,276
c7374,user1356,277
c6290,user1175,278
c3559,user655,279
c151,user20,280
c698,user143,281
c5057,user956,282
c4633,user847,283
c6617,user1209,284
c1392,user278,285
c3182,user605,286
c4447,user819,287
c7059,user1302,288
c3254,user624,289
c4103,user783,290
c7425,user1384,291
c7719,user1419,292
c7616,user1458,293
c5307,user962,294
c2248,user416,295
c5018,user929,296
c6516,user1218,297
c6464,user1209,298
c7156,user1320,299
c3260,user611,300
c1721,user317,301
c6349,user985,302
c6638,user1209,303
c4935,user910,304
c3615,user655,305
c3993,user742,306
c275,user65,307
c359,user72,308
c4321,user799,309
c4042,user750,310
c4850,user905,311
c7401,user1415,312
c1777,user333,313
c1316,user250,314
c807,user156,315
c5653,user1061,316
c4363,user805,317
c5467,user1021,318
c3608,user690,319
c830,user147,320
c4696,user847,321
c3137,user559,322
c1849,user350,323
c6054,user1128,324
c409,user80,325
c5250,user961,326
c6992,user1291,327
c4993,user931,328
c7686,user1454,329
c1198,user225,330
c4302,user787,331
c2918,user528,332
c2199,user411,333
c2769,user544,334
c2077,user384,335
c1891,user360,336
c2079,user386,337
c5872,user1098,338
c5877,user1098,339
c2064,user386,340
c2808,user534,341
c7255,user1350,342
c5883,user1098,343
c7932,user1468,344
c2785,user528,345
c5352,user1007,346
c3541,user655,347
c3658,user655,348
c3684,user657,349
c1931,user365,350
c4822,user884,351
c2184,user405,352
c4025,user748,353
c4749,user885,354
c4842,user884,355
c3505,user649,356
c148,user39,357
c2156,user402,358
c4392,user813,359
c3551,user669,360
c2306,user430,361
c6046,user1123,362
c630,user111,363
c4685,user882,364
c140,user21,365
c6724,user1256,366
c6350,user985,367
c3110,user572,368
c2863,user533,369
c7039,user1300,370
c5530,user1034,371
c5592,user979,372
c2489,user470,373
c220,user61,374
c4053,user750,375
c3106,user559,376
c2121,user396,376
c4539,user802,377
c1927,user369,378
c2674,user497,379
c7715,user1467,380
c2445,user444,381
c893,user164,382
c7442,user1395,383
c2929,user528,384
c357,user75,385
c5341,user1007,386
c4322,user794,387
c186,user49,388
c7766,user1431,389
c3617,user662,390
c3574,user681,391
c1816,user339,392
c154,user35,287
c1572,user296,393
c83,user26,394
c5541,user979,395
c5662,user1095,396
c6211,user1151,397
c7940,user1491,398
c6008,user1117,399
c5294,user994,400
c2500,user466,401
c5227,user949,402
c6300,user1168,403
c1867,user360,404
c116,user28,405
c5871,user1082,406
c1642,user307,407
c4830,user887,408
c5601,user1033,409
c6306,user976,410
c2122,user392,411
c4876,user874,412
c5919,user1099,413
c6162,user1142,414
c1108,user207,415
c4454,user827,416
c7507,user1441,417
c3138,user576,418
c7286,user1368,419
c3278,user602,420
c5425,user981,421
c7518,user1441,420
c3854,user711,422
c5780,user1067,423
c2093,user390,424
c2578,user457,425
c989,user179,426
c2789,user521,426
c1176,user221,427
c2475,user476,428
c2128,user397,429
c5184,user958,430
c1409,user259,431
c6690,user1270,432
c2115,user391,433
c6309,user1169,434
c5925,user1103,435
c5372,user990,436
c2857,user526,307
c6386,user1200,437
c687,user124,438
c7710,user1419,439
c4249,user775,440
c6030,user1118,441
c2309,user430,442
c6354,user1180,443
c4051,user743,444
c1222,user234,376
c4212,user769,445
c5974,user1114,446
c1978,user381,447
c156,user28,448
c5046,user925,449
c1639,user307,450
c4359,user800,451
c421,user89,452
c7029,user1289,453
c5707,user1085,454
c5787,user1085,258
c1422,user283,455
c6894,user1277,456
c1343,user265,457
c7151,user1320,458
c2976,user553,459
c5058,user995,460
c625,user113,461
c5750,user1066,462
c5661,user1066,463
c3475,user630,464
c588,user114,465
c2316,user431,466
c2557,user461,467
c6121,user1136,468
c5717,user1066,469
c4456,user815,470
c883,user145,471
c994,user191,472
c1548,user284,410
c2036,user389,473
c7738,user1401,474
c7037,user1296,475
c3288,user595,476
c2310,user430,477
c6988,user1293,478
c4263,user765,479
c3487,user645,480
c6292,user1173,481
c2811,user1027,482
c5915,user1100,483
c2208,user407,484
c2798,user518,485
c3199,user624,486
c5301,user950,487
c5276,user960,488
c5150,user982,489
c5019,user927,490
c2080,user344,491
c7793,user1471,492
c349,user66,493
c1650,user316,494
c11,user6,495
c5234,user987,496
c4992,user926,497
c5733,user1071,498
c1128,user218,499
c6395,user1185,500
c1311,user267,501
c3309,user619,502
c5143,user941,59
c6943,user1283,59
c3228,user611,59
c7214,user1328,503
c7515,user1364,504
c6610,user1261,505
c4129,user762,506
c5393,user1001,507
c7134,user1312,508
c3705,user691,509
c1363,user272,510
c1221,user229,511
c331,user70,512
c1068,user211,513
c5573,user1041,514
c5847,user1053,515
c3722,user661,516
c5564,user1045,517
c1676,user311,518
c5065,user926,113
c7891,user1484,519
c7154,user1318,520
c1465,user272,521
c7463,user1418,522
c5761,user1095,523
c5648,user1057,524
c4611,user850,525
c3051,user571,526
c1771,user329,527
c2616,user488,528
c7052,user515,529
c4062,user748,530
c1405,user255,531
c5829,user198,532
c3015,user579,533
c6284,user1169,534
c3224,user621,535
c590,user119,495
c3059,user579,495
c4046,user742,495
c7180,user1329,495
c4463,user802,495
c4717,user880,495
c4703,user854,495
c5346,user987,59
c2016,user385,536
c3306,user615,537
c2786,user525,495
c7062,user1302,495
c2551,user477,538
c2123,user396,539
c3222,user619,540
c6394,user1204,541
c3177,user608,542
c3244,user594,543
c6022,user1122,544
c4416,user821,545
c3380,user627,546
c6104,user1133,547
c1903,user347,548
c3214,user624,549
c4329,user798,550
c3938,user716,62
c4996,user914,551
c4267,user777,552
c1701,user319,553
c6643,user1218,554
c367,user74,555
c6944,user1286,556
c4156,user754,557
c2966,user550,558
c304,user65,495
c362,user65,559
c3289,user606,560
c7041,user1298,561
c164,user25,562
c1766,user329,563
c1061,user205,564
c4099,user754,565
c6816,user1251,566
c263,user59,567
c3050,user570,568
c6542,user1208,569
c2022,user389,570
c2723,user512,571
c6557,user1199,572
c1073,user210,573
c5638,user1061,574
c1111,user183,575
c6734,user1246,576
c4778,user854,577
c4561,user807,578
c6904,user1279,579
c6080,user1129,580
c2254,user419,581
c5651,user1052,582
c6770,user1264,583
c4229,user769,584
c3198,user618,585
c5174,user955,260
c4356,user813,586
c7355,user1391,587
c5477,user1022,588
c2174,user405,589
c2973,user551,590
c6919,user1280,591
c2894,user537,592
c239,user44,593
c6215,user1154,594
c7593,user1447,595
c7803,user1424,596
c6913,user1281,597
c6139,user1141,598
c4544,user807,599
c1459,user266,600
c635,user118,601
c2585,user487,602
c5895,user1102,603
c2017,user364,604
c2740,user497,605
c594,user120,606
c9,user3,607
c3232,user595,608
c3061,user580,609
c2636,user490,610
c4550,user795,605
c6412,user1226,611
c402,user83,612
c1332,user271,613
c5897,user1107,614
c3568,user678,615
c251,user1017,616
c138,user25,617
c1552,user298,618
c4761,user878,619
c3864,user716,620
c3178,user604,621
c5005,user920,622
c3296,user594,603
c3361,user633,623
c950,user174,624
c2979,user553,624
c4290,user791,625
c1512,user276,626
c4755,user911,627
c783,user123,628
c6887,user1279,629
c554,user103,630
c3358,user594,631
c7813,user1472,632
c2967,user550,633
c1294,user251,535
c1568,user277,634
c2820,user521,635
c4495,user828,636
c4221,user770,627
c903,user165,627
c509,user84,637
c1735,user320,638
c7672,user1459,639
c7035,user1299,640
c2508,user463,641
c6722,user1220,642
c2750,user520,643
c562,user105,644
c7557,user1400,645
c4371,user817,646
c4826,user911,647
c1381,user276,495
c5622,user1049,495
c3308,user609,648
c1581,user252,649
c1678,user315,650
c4829,user898,651
c734,user153,652
c6281,user1168,653
c418,user72,654
c2668,user496,655
c6070,user1128,656
c181,user42,657
c5640,user1046,658
c6732,user1243,659
c1528,user265,660
c5932,user1165,661
c3234,user617,662
c1991,user367,663
c3898,user712,664
c3180,user593,665
c4911,user870,666
c6377,user1203,667
c3669,user684,667
c1424,user270,535
c7127,user1316,667
c3731,user672,667
c3196,user611,59
c7436,user1422,668
c7411,user1346,669
c1858,user347,670
c705,user119,671
c6489,user1191,672
c859,user145,673
c2008,user368,674
c4734,user877,114
c3997,user739,675
c805,user158,676
c2326,user433,677
c4955,user903,678
c3386,user609,679
c6779,user1213,680
c7431,user1422,681
c1270,user247,682
c1271,user234,683
c7602,user1452,684
c3724,user670,685
c7600,user1448,686
c1649,user311,687
c6521,user1211,688
c6466,user1215,689
c4807,user883,690
c4901,user897,646
c5572,user1035,691
c1327,user270,692
c2951,user548,693
c1892,user348,694
c5548,user1035,695
c298,user60,696
c3799,user704,697
c1879,user347,698
c7403,user1422,699
c5134,user962,700
c1273,user248,701
c1339,user268,702
c1845,user332,703
c2324,user433,704
c218,user49,705
c5907,user1102,706
c2440,user464,707
c1280,user247,708
c6493,user1235,709
c1775,user339,710
c1536,user279,711
c4311,user787,712
c2033,user368,713
c6226,user1155,714
c1541,user270,715
c3850,user712,716
c2025,user367,717
c1505,user279,718
c3576,user673,719
c6685,user1239,720
c1846,user339,721
c1651,user308,722
c6546,user1245,723
c6212,user1154,724
c3723,user668,725
c7205,user1341,726
c7652,user1461,727
c3989,user738,728
c5697,user1095,729
c7741,user1388,730
c5898,user1100,731
c1044,user202,732
c2669,user496,733
c4303,user794,734
c6027,user1118,667
c505,user92,735
c5827,user1082,736
c5951,user1165,737
c3213,user616,738
c6366,user1180,739
c2024,user385,740
c519,user97,741
c7452,user1422,742
c6739,user1213,743
c7626,user1448,744
c6017,user1118,745
c4971,user918,746
c4207,user793,747
c1829,user347,748
c6812,user1213,749
c6842,user1213,750
c7650,user1457,751
c7574,user1446,752
c3375,user609,753
c4769,user886,754
c1852,user333,755
c1584,user279,756
c1110,user213,757
c2232,user415,758
c7281,user1358,759
c5958,user1165,760
c7675,user1465,761
c6666,user1220,762
c7699,user1459,763
c1974,user368,764
c6578,user1210,527
c5331,user950,765
c5674,user1053,766
c3468,user630,767
c244,user46,768
c7225,user1341,769
c5908,user1100,645
c6298,user1174,495
c982,user188,495
c7640,user1412,722
c2463,user457,770
c7660,user1412,645
c5029,user960,771
c4269,user757,772
c2699,user511,773
c4598,user853,774
c6205,user1154,775
c7319,user1369,776
c7346,user1340,777
c6084,user1124,536
c3346,user626,778
c1937,user347,779
c5484,user500,780
c4624,user853,560
c1554,user289,781
c1570,user301,782
c670,user113,783
c3028,user571,784
c1690,user319,785
c5325,user999,786
c4868,user898,787
c6310,user1175,788
c2763,user521,789
c1426,user239,558
c6991,user1481,790
c3856,user712,791
c2430,user446,792
c6806,user1218,793
c6458,user1208,794
c689,user121,795
c4705,user884,796
c6815,user1264,797
c5363,user999,793
c7290,user1366,798
c6302,user1175,799
c6375,user1183,800
c1305,user253,801
c6317,user1175,802
c6322,user1175,803
c779,user121,804
c2425,user447,805
c2839,user516,806
c7745,user1388,807
c3485,user636,808
c2296,user428,809
c7446,user1422,810
c2236,user416,722
c6427,user1217,552
c6640,user1203,811
c7845,user1390,812
c6443,user1230,813
c1057,user185,814
c791,user121,643
c4931,user897,528
c941,user172,815
c4299,user772,816
c2533,user474,817
c5101,user918,818
c6518,user1220,819
c7693,user1459,820
c4093,user755,821
c3412,user627,822
c584,user107,823
c1836,user330,824
c7647,user1459,825
c5416,user977,495
c102,user28,826
c565,user105,660
c1946,user372,827
c5562,user1035,828
c3338,user597,829
c3077,user572,830
c4009,user740,831
c4338,user801,832
c6939,user1282,833
c4781,user872,834
c5255,user962,558
c5431,user1012,835
c4094,user756,836
c1768,user327,837
c417,user68,838
c2771,user525,839
c1653,user311,840
c557,user105,841
c2056,user367,842
c7260,user1345,843
c4845,user895,844
c3108,user579,793
c3290,user634,845
c7698,user1457,846
c2034,user385,847
c4728,user884,848
c6868,user1262,849
c4972,user922,850
c1010,user190,851
c5293,user961,852
c7067,user1305,853
c3761,user688,854
c1035,user190,855
c236,user37,856
c5059,user938,495
c4602,user820,495
c3845,user709,495
c4357,user806,495
c4824,user883,495
c5801,user1050,495
c2088,user383,495
c3639,user661,495
c3437,user639,499
c6824,user1254,857
c6658,user1194,858
c7887,user1485,859
c2141,user394,860
c6754,user1251,861
c7149,user1318,862
c429,user76,863
c3328,user592,864
c2573,user469,865
c6181,user1146,866
c3557,user663,867
c4500,user835,868
c2186,user409,869
c4232,user770,495
c641,user126,870
c7254,user1337,871
c1083,user201,872
c7128,user1312,873
c2656,user494,874
c1359,user274,875
c4145,user777,876
c533,user92,877
c1199,user225,878
c2471,user446,879
c4791,user889,757
c3489,user638,880
c1075,user199,881
c1159,user220,882
c6479,user1217,883
c1132,user211,884
c6021,user1108,885
c1179,user188,886
c1155,user218,887
c5144,user968,888
c5855,user1097,889
c7054,user515,890
c2548,user457,891
c5106,user938,892
c4753,user833,893
c2756,user518,894
c3883,user711,895
c6606,user1202,896
c3706,user666,897
c2009,user360,898
c1962,user366,899
c1212,user227,900
c5405,user942,901
c620,user114,902
c395,user79,903
c290,user67,903
c2461,user451,904
c3125,user569,905
c3135,user583,906
c5157,user920,907
c2960,user549,908
c2190,user404,258
c5141,user958,909
c695,user127,910
c4059,user747,911
c3124,user573,912
c1936,user369,913
c3753,user676,914
c2292,user427,915
c2293,user427,916
c2291,user427,917
c2289,user427,918
c360,user58,919
c6532,user1236,688
c7194,user1329,920
c2308,user430,921
c3056,user566,922
c6858,user1277,923
c346,user67,924
c906,user166,925
c2687,user499,926
c5571,user1039,927
c907,user166,928
c1915,user372,929
c1396,user275,930
c4310,user798,258
c7961,user1442,931
c1956,user377,258
c5561,user1039,932
c7000,user1294,933
c1963,user357,934
c7009,user1294,935
c1592,user305,936
c4177,user782,937
c7182,user1326,938
c1848,user343,939
c874,user151,940
c7739,user1401,941
c3745,user699,942
c7200,user1329,943
c187,user33,944
c2487,user466,560
c7904,user1487,944
c2956,user549,945
c2420,user451,946
c6809,user1210,947
c7664,user1425,948
c6159,user1142,949
c7728,user1363,950
c5798,user1066,951
c6832,user1262,952
c1750,user320,953
c7026,user1293,954
c6098,user1127,955
c6935,user1283,956
c231,user57,957
c1700,user316,958
c4203,user768,699
c5893,user1091,959
c3668,user673,960
c2370,user455,961
c7327,user1348,961
c1493,user253,961
c5788,user1095,962
c2344,user439,963
c165,user44,964
c856,user147,965
c1605,user294,966
c591,user111,967
c739,user140,968
c764,user133,969
c3478,user630,970
c2046,user381,971
c3499,user648,972
c2901,user536,973
c6014,user1114,974
c5369,user1010,975
c2076,user391,976
c7060,user1302,977
c1841,user351,293
c5941,user1087,978
c1518,user301,979
c5633,user1057,980
c2685,user497,981
c7179,user1326,982
c4081,user737,983
c5494,user1025,984
c3226,user615,985
c6219,user1155,986
c4367,user808,987
c2206,user411,988
c2828,user524,989
c1530,user283,990
c6163,user1146,991
c2225,user410,992
c372,user73,993
c1961,user372,994
c3212,user605,995
c2062,user381,996
c2212,user411,997
c573,user108,998
c7846,user1390,843
c637,user125,999
c7580,user1452,495
c3599,user669,1000
c1758,user331,1001
c8006,user1499,1002
c7237,user1350,1003
c1781,user331,1004
c4110,user768,1005
c1149,user219,1006
c4721,user892,1007
c4820,user892,1007
c858,user152,1008
c1032,user210,1009
c1557,user304,1010
c526,user103,1001
c3195,user617,1001
c3299,user617,1011
c5330,user1007,1012
c3778,user702,1007
c2896,user535,1013
c2919,user535,1014
c2822,user535,1015
c1275,user238,1016
c2909,user535,1014
c6327,user1178,1007
c7579,user1458,1017
c5834,user1090,1018
c1869,user356,1007
c7597,user1479,1019
c496,user101,1020
c3635,user688,1021
c3750,user688,1022
c4832,user895,843
c6599,user1235,1023
c1729,user326,1024
c5287,user969,1025
c6530,user1248,1026
c5846,user198,1027
c408,user82,1028
c7638,user1454,1029
c6411,user1223,1030
c2535,user451,1031
c5130,user944,1032
c3318,user624,1033
c7068,user1305,1034
c4773,user857,1035
c198,user20,1036
c6403,user1182,1037
c7592,user1450,1038
c6538,user1229,1039
c3481,user640,1040
c2473,user471,1041
c4847,user889,1042
c6029,user1104,1043
c4045,user740,1044
c6695,user1246,536
c6906,user1256,1045
c5319,user1001,1046
c6364,user1185,1047
c7806,user1387,1048
c3087,user581,1049
c4184,user769,307
c6910,user1281,1050
c4817,user900,1051
c665,user140,1052
c5504,user1030,1053
c2643,user491,1054
c4032,user738,1055
c6766,user1249,1056
c1726,user327,1057
c2930,user545,1057
c4180,user764,1057
c56,user14,1057
c2760,user524,1057
c4379,user827,1057
c2924,user545,1057
c3,user6,1057
c197,user52,1057
c4170,user764,1057
c5647,user1095,1057
c2926,user545,1057
c4125,user764,1057
c4087,user755,1057
c7933,user1490,1057
c2342,user440,1057
c1302,user265,1057
c659,user116,1057
c4151,user764,1057
c59,user14,1057
c1899,user356,1057
c4107,user764,1057
c1949,user380,1057
c4894,user909,1057
c5003,user939,1057
c693,user116,1057
c1391,user283,1057
c2928,user545,1057
c5054,user953,1057
c6571,user1249,1057
c3764,user702,1057
c750,user116,1057
c3535,user663,1057
c618,user116,1057
c795,user116,1057
c1733,user327,1057
c1372,user274,1001
c7625,user1479,1058
c7583,user1479,1001
c774,user158,1059
c4405,user827,1059
c93,user29,1060
c108,user29,1061
c4380,user815,1062
c4351,user815,1063
c4400,user815,1064
c132,user29,1065
c153,user29,1066
c191,user29,1067
c3548,user667,1068
c2012,user371,1069
c6058,user1127,1070
c878,user145,1071
c5803,user1077,1072
c2287,user427,1001
c917,user168,1001
c6628,user1249,1001
c916,user168,1001
c1884,user363,1001
c6575,user1271,1073
c4913,user906,1074
c870,user145,1075
c4881,user908,1076
c3431,user598,1076
c6297,user1176,1076
c6176,user1148,1077
c5323,user1003,1078
c6560,user1257,1079
c6693,user1257,1080
c2676,user500,536
c5359,user1009,1081
c6515,user1249,1082
c6735,user1249,1083
c6684,user1249,1084
c294,user1017,1085
c607,user125,1057
c1260,user246,1057
c1719,user327,1057
c717,user116,1057
c523,user102,1057
c6085,user1133,1057
c85,user22,1086
c5076,user971,1087
c4389,user814,1088
c701,user141,1089
c8005,user1499,1001
c2349,user448,1090
c658,user134,1091
c3001,user560,1092
c6308,user1177,1093
c3055,user576,1094
c1358,user270,1095
c4417,user820,1096
c258,user52,1097
c544,user102,1098
c530,user102,1099
c6799,user1252,1100
c2523,user480,1101
c6172,user1150,1102
c3233,user628,1103
c737,user138,1001
c5099,user939,1104
c2601,user488,1105
c7331,user1350,1106
c738,user154,1107
c4720,user874,1108
c3580,user685,258
c5430,user1012,1109
c529,user96,1110
c467,user96,1111
c515,user96,1112
c494,user96,1113
c541,user96,1114
c2020,user381,1115
c141,user43,1116
c2537,user480,1117
c7358,user1395,1118
c1517,user303,1119
c627,user115,1120
c1561,user306,1121
c6447,user1233,1122
c1652,user315,1123
c1537,user296,1124
c1889,user356,1125
c1596,user296,1126
c5499,user1028,1096
c7363,user1378,1127
c6513,user1240,1128
c2250,user421,1129
c4592,user858,1130
c1491,user296,1131
c5984,user1118,1132
c2361,user446,1133
c1683,user309,495
c786,user145,603
c1657,user309,615
c4626,user858,1134
c6738,user1239,1135
c4960,user918,536
c5340,user1004,1136
c3943,user716,1001
c3547,user661,1001
c477,user96,1001
c3507,user652,1001
c1835,user356,1001
c6535,user1239,1001
c353,user63,1001
c3113,user583,1001
c1257,user247,1001
c4421,user819,1001
c1675,user1024,1001
c4092,user793,1001
c6199,user1152,1137
c2428,user461,1138
c2784,user524,1139
c4759,user898,1140
c4091,user759,1141
c47,user5,1142
c3170,user602,1140
c1542,user306,1001
c4127,user769,1001
c832,user145,1143
c5684,user1060,1144
c517,user92,1145
c227,user52,1146
c321,user52,1147
c3156,user584,1148
c647,user130,1149
c4706,user858,1150
c6184,user1152,1151
c1648,user309,1152
c101,user32,1153
c622,user130,1154
c6420,user1235,1155
c75,user19,1156
c4649,user858,1157
c4581,user858,1158
c5654,user1071,1140
c1952,user370,1159
c2478,user463,1082
c4554,user841,1082
c3890,user724,1160
c3802,user702,1161
c4595,user854,1162
c6271,user1170,1163
c6379,user1196,1164
c1455,user296,624
c221,user58,1165
c6233,user1157,1166
c1850,user356,1057
c1780,user342,1057
c7065,user1303,1167
c576,user109,1168
c4378,user807,1169
c1223,user230,1170
c287,user52,1171
c334,user52,1172
c6819,user1239,1173
c5014,user932,1174
c4147,user793,1175
c875,user163,1176
c7241,user1351,1001
c7380,user1394,1177
c4347,user812,1178
c1805,user348,1179
c572,user109,1180
c6409,user1208,1181
c4964,user915,1182
c4610,user839,1183
c4621,user841,1184
c1244,user230,1185
c5619,user1046,1186
c6621,user1239,1187
c539,user102,1188
c1909,user364,1189
c7639,user1465,1140
c1677,user323,1190
c6450,user1220,1191
c4423,user807,1192
c6381,user1197,1193
c6752,user1230,1194
c1992,user357,1195
c2042,user357,1196
c1335,user251,1197
c371,user80,1198
c7265,user1357,1199
c6013,user1117,1200
c2869,user527,1201
c7317,user1356,1202
c5429,user980,1203
c1323,user271,1204
c2432,user441,1204
c581,user112,1205
c4344,user803,1206
c4441,user803,1207
c3600,user667,1208
c3562,user667,1209
c3584,user667,1210
c2846,user535,1211
c1348,user273,1212
c3642,user667,1213
c3618,user667,1214
c1414,user254,1215
c1366,user264,1216
c5048,user939,1217
c1764,user333,1001
c1415,user271,1001
c6554,user1206,1218
c7635,user1460,1219
c4976,user921,1220
c4570,user849,1001
c5415,user928,376
c4711,user849,1221
c4590,user849,1186
c3076,user584,1222
c694,user134,1223
c4563,user844,1224
c796,user157,1225
c7824,user263,1226
c648,user135,1227
c4117,user793,1228
c3011,user562,1001
c1264,user242,1001
c1292,user230,1229
c1319,user230,1230
c6234,user1159,426
c6268,user962,1231
c5066,user962,1232
c7236,user1346,1209
c6227,user1159,1233
c6194,user1154,1050
c6239,user1159,1234
c3359,user627,1158
c1245,user242,1235
c5225,user936,1236
c4675,user871,1237
c6363,user1181,1057
c7927,user1206,1057
c2341,user441,1057
c2416,user441,1057
c2380,user441,1057
c6359,user1181,1057
c6358,user1181,1057
c4011,user728,1057
c6303,user1176,1057
c1760,user332,1057
c6313,user1173,1057
c62,user14,1057
c6687,user1247,1238
c6612,user1183,1209
c6355,user1181,1239
c6607,user1247,1240
c7121,user1308,1241
c7087,user1308,1242
c7099,user1308,1243
c7115,user1308,1244
c2877,user535,1245
c3773,user679,1246
c3634,user679,1247
c6407,user1217,1248
c4855,user900,1249
c3417,user606,1250
c6949,user1285,1251
c7148,user1320,1252
c4887,user906,1253
c5857,user1098,1254
c5269,user983,1255
c1361,user254,307
c5579,user1044,1256
c3791,user679,1257
c5171,user983,1258
c1877,user354,1259
c4746,user895,1260
c5404,user1008,1001
c5593,user1044,1261
c1813,user349,1262
c1049,user220,376
c2063,user388,1076
c3014,user558,1263
c2996,user558,1264
c6144,user1145,1265
