conversation_id,user_id,cluster_membership
c5820,user1065,166
c2330,user433,167
c2054,user383,168
c6348,user985,169
c7524,user1414,170
c6545,user1243,171
c5407,user1004,172
c6588,user1260,173
c3270,user625,174
c1390,user253,175
c3594,user688,176
c4186,user762,177
c3843,user707,178
c7188,user1329,179
c1620,user278,180
c1138,user207,181
c2386,user464,182
c7451,user1436,183
c7455,user1432,184
c6625,user1184,185
c6593,user1246,186
c5221,user947,187
c7848,user1390,188
c840,user155,189
c7763,user1405,190
c1959,user369,191
c5879,user1091,192
c5863,user1097,193
c1470,user301,194
c4525,user795,195
c4962,user917,196
c6307,user1173,197
c6704,user1210,198
c7977,user1492,199
c5606,user1031,200
c5797,user1062,201
c5726,user1062,202
c595,user111,203
c5210,user960,204
c5082,user960,205
c7648,user1461,206
c29,user3,207
c1468,user268,208
c3269,user621,209
c6568,user1235,210
c348,user58,211
c6726,user1267,212
c4472,user824,213
c1353,user238,214
c1419,user293,215
c3259,user608,216
c2126,user393,217
c1011,user192,218
c735,user115,219
c5110,user958,220
c2136,user398,221
c551,user108,222
c3598,user685,223
c4909,user874,224
c5724,user1075,225
c5126,user968,226
c6631,user1248,227
c7038,user1289,228
c3820,user701,229
c440,user92,230
c6353,user971,231
c7422,user1369,232
c7142,user1312,233
c4469,user831,234
c103,user24,235
c1158,user195,236
c1169,user195,237
c4361,user790,238
c3072,user562,239
c2511,user467,240
c679,user140,241
c1417,user267,242
c2329,user433,243
c1124,user221,244
c5361,user932,245
c3821,user703,246
c882,user162,247
c6627,user1230,248
c2521,user466,249
c6855,user1230,250
c6167,user1142,251
c7252,user1335,252
c1115,user185,253
c6920,user1283,254
c993,user199,255
c6932,user1277,256
c3263,user599,257
c521,user101,258
c4422,user813,259
c1116,user200,260
c800,user123,261
c5133,user950,262
c5403,user1001,263
c6169,user1149,264
c4944,user897,265
c5493,user1026,266
c385,user75,267
c2067,user384,268
c135,user28,269
c5728,user1095,270
c1500,user259,271
c6052,user1123,272
c2241,user416,273
c582,user111,274
c6270,user1169,275
c5397,user992,276
c549,user105,277
c5284,user986,278
c2405,user444,279
c4637,user859,280
c7684,user1457,281
c7374,user1356,282
c6290,user1175,283
c3559,user655,284
c151,user20,285
c698,user143,286
c5057,user956,287
c4633,user847,288
c6617,user1209,289
c1392,user278,290
c3182,user605,291
c4447,user819,292
c7059,user1302,293
c3254,user624,294
c4103,user783,295
c7425,user1384,296
c7719,user1419,297
c7616,user1458,298
c5307,user962,299
c2248,user416,300
c5018,user929,301
c6516,user1218,302
c6464,user1209,303
c7156,user1320,304
c3260,user611,305
c1721,user317,306
c6349,user985,307
c6638,user1209,308
c4935,user910,309
c3615,user655,310
c3993,user742,311
c275,user65,312
c359,user72,313
c4321,user799,314
c4042,user750,315
c4850,user905,316
c7401,user1415,317
c1777,user333,318
c1316,user250,319
c807,user156,320
c5653,user1061,321
c4363,user805,322
c5467,user1021,323
c3608,user690,324
c830,user147,325
c4696,user847,326
c3137,user559,327
c1849,user350,328
c6054,user1128,329
c409,user80,330
c5250,user961,331
c6992,user1291,332
c4993,user931,333
c7686,user1454,334
c1198,user225,335
c4302,user787,336
c2918,user528,337
c2199,user411,338
c2769,user544,339
c2077,user384,340
c1891,user360,341
c2079,user386,342
c5872,user1098,343
c5877,user1098,344
c2064,user386,345
c2808,user534,346
c7255,user1350,347
c5883,user1098,348
c7932,user1468,349
c2785,user528,350
c5352,user1007,351
c3541,user655,352
c3658,user655,353
c3684,user657,354
c1931,user365,355
c4822,user884,356
c2184,user405,357
c4025,user748,358
c4749,user885,359
c4842,user884,360
c3505,user649,361
c148,user39,362
c2156,user402,363
c4392,user813,364
c3551,user669,365
c2306,user430,366
c6046,user1123,367
c630,user111,368
c4685,user882,369
c140,user21,370
c6724,user1256,371
c6350,user985,372
c3110,user572,373
c2863,user533,374
c7039,user1300,375
c5530,user1034,376
c5592,user979,377
c2489,user470,378
c220,user61,379
c4053,user750,380
c3106,user559,381
c2121,user396,381
c4539,user802,382
c1927,user369,383
c2674,user497,384
c7715,user1467,385
c2445,user444,386
c893,user164,387
c7442,user1395,388
c2929,user528,389
c357,user75,390
c5341,user1007,391
c4322,user794,392
c186,user49,393
c7766,user1431,394
c3617,user662,395
c3574,user681,396
c1816,user339,397
c154,user35,398
c1572,user296,399
c83,user26,400
c5541,user979,401
c5662,user1095,402
c6211,user1151,403
c7940,user1491,404
c6008,user1117,405
c5294,user994,406
c2500,user466,407
c5227,user949,408
c6300,user1168,409
c1867,user360,410
c116,user28,411
c5871,user1082,412
c1642,user307,413
c4830,user887,414
c5601,user1033,415
c6306,user976,416
c2122,user392,417
c4876,user874,418
c5919,user1099,419
c6162,user1142,420
c1108,user207,421
c4454,user827,422
c7507,user1441,423
c3138,user576,424
c7286,user1368,425
c3278,user602,426
c5425,user981,427
c7518,user1441,428
c3854,user711,429
c5780,user1067,430
c2093,user390,431
c2578,user457,432
c989,user179,433
c2789,user521,433
c1176,user221,434
c2475,user476,435
c2128,user397,436
c5184,user958,437
c1409,user259,438
c6690,user1270,439
c2115,user391,440
c6309,user1169,441
c5925,user1103,442
c5372,user990,443
c2857,user526,444
c6386,user1200,445
c687,user124,446
c7710,user1419,447
c4249,user775,448
c6030,user1118,449
c2309,user430,450
c6354,user1180,451
c4051,user743,452
c1222,user234,453
c4212,user769,454
c5974,user1114,455
c1978,user381,456
c156,user28,457
c5046,user925,458
c1639,user307,459
c4359,user800,460
c421,user89,461
c7029,user1289,462
c5707,user1085,463
c5787,user1085,464
c1422,user283,465
c6894,user1277,466
c1343,user265,467
c7151,user1320,468
c2976,user553,469
c5058,user995,470
c625,user113,471
c5750,user1066,472
c5661,user1066,473
c3475,user630,474
c588,user114,475
c2316,user431,476
c2557,user461,477
c6121,user1136,478
c5717,user1066,479
c4456,user815,480
c883,user145,481
c994,user191,482
c1548,user284,483
c2036,user389,484
c7738,user1401,485
c7037,user1296,486
c3288,user595,487
c2310,user430,488
c6988,user1293,489
c4263,user765,490
c3487,user645,491
c6292,user1173,492
c2811,user1027,493
c5915,user1100,494
c2208,user407,495
c2798,user518,496
c3199,user624,497
c5301,user950,498
c5276,user960,499
c5150,user982,500
c5019,user927,501
c2080,user344,502
c7793,user1471,503
c349,user66,504
c1650,user316,505
c11,user6,506
c5234,user987,507
c4992,user926,508
c5733,user1071,509
c1128,user218,510
c6395,user1185,511
c1311,user267,512
c3309,user619,513
c5143,user941,59
c6943,user1283,59
c3228,user611,59
c7214,user1328,514
c7515,user1364,515
c6610,user1261,516
c4129,user762,517
c5393,user1001,518
c7134,user1312,519
c3705,user691,520
c1363,user272,521
c1221,user229,522
c331,user70,523
c1068,user211,524
c5573,user1041,525
c5847,user1053,526
c3722,user661,527
c5564,user1045,528
c1676,user311,529
c5065,user926,530
c7891,user1484,531
c7154,user1318,532
c1465,user272,533
c7463,user1418,534
c5761,user1095,535
c5648,user1057,536
c4611,user850,537
c3051,user571,538
c1771,user329,539
c2616,user488,540
c7052,user515,541
c4062,user748,542
c1405,user255,543
c5829,user198,544
c3015,user579,545
c6284,user1169,546
c3224,user621,547
c590,user119,548
c3059,user579,549
c4046,user742,549
c7180,user1329,549
c4463,user802,549
c4717,user880,549
c4703,user854,549
c5346,user987,550
c2016,user385,551
c3306,user615,552
c2786,user525,549
c7062,user1302,549
c2551,user477,553
c2123,user396,554
c3222,user619,555
c6394,user1204,556
c3177,user608,557
c3244,user594,558
c6022,user1122,559
c4416,user821,560
c3380,user627,561
c6104,user1133,562
c1903,user347,563
c3214,user624,564
c4329,user798,565
c3938,user716,566
c4996,user914,567
c4267,user777,568
c1701,user319,569
c6643,user1218,570
c367,user74,571
c6944,user1286,572
c4156,user754,573
c2966,user550,574
c304,user65,549
c362,user65,575
c3289,user606,576
c7041,user1298,577
c164,user25,578
c1766,user329,579
c1061,user205,580
c4099,user754,581
c6816,user1251,582
c263,user59,583
c3050,user570,584
c6542,user1208,585
c2022,user389,586
c2723,user512,587
c6557,user1199,588
c1073,user210,589
c5638,user1061,590
c1111,user183,591
c6734,user1246,592
c4778,user854,593
c4561,user807,594
c6904,user1279,595
c6080,user1129,596
c2254,user419,597
c5651,user1052,598
c6770,user1264,599
c4229,user769,600
c3198,user618,601
c5174,user955,602
c4356,user813,603
c7355,user1391,604
c5477,user1022,605
c2174,user405,606
c2973,user551,607
c6919,user1280,608
c2894,user537,609
c239,user44,610
c6215,user1154,611
c7593,user1447,612
c7803,user1424,613
c6913,user1281,614
c6139,user1141,615
c4544,user807,616
c1459,user266,617
c635,user118,618
c2585,user487,619
c5895,user1102,620
c2017,user364,621
c2740,user497,622
c594,user120,623
c9,user3,624
c3232,user595,625
c3061,user580,626
c2636,user490,627
c4550,user795,622
c6412,user1226,628
c402,user83,629
c1332,user271,630
c5897,user1107,631
c3568,user678,632
c251,user1017,633
c138,user25,634
c1552,user298,635
c4761,user878,636
c3864,user716,637
c3178,user604,638
c5005,user920,639
c3296,user594,620
c3361,user633,640
c950,user174,641
c2979,user553,641
c4290,user791,642
c1512,user276,643
c4755,user911,644
c783,user123,645
c6887,user1279,646
c554,user103,647
c3358,user594,648
c7813,user1472,649
c2967,user550,650
c1294,user251,651
c1568,user277,652
c2820,user521,653
c4495,user828,654
c4221,user770,655
c903,user165,655
c509,user84,656
c1735,user320,657
c7672,user1459,658
c7035,user1299,659
c2508,user463,660
c6722,user1220,661
c2750,user520,662
c562,user105,663
c7557,user1400,664
c4371,user817,665
c4826,user911,666
c1381,user276,548
c5622,user1049,667
c3308,user609,668
c1581,user252,669
c1678,user315,670
c4829,user898,671
c734,user153,672
c6281,user1168,673
c418,user72,674
c2668,user496,675
c6070,user1128,676
c181,user42,677
c5640,user1046,678
c6732,user1243,679
c1528,user265,680
c5932,user1165,681
c3234,user617,682
c1991,user367,683
c3898,user712,684
c3180,user593,685
c4911,user870,686
c6377,user1203,687
c3669,user684,687
c1424,user270,688
c7127,user1316,687
c3731,user672,689
c3196,user611,690
c7436,user1422,691
c7411,user1346,692
c1858,user347,693
c705,user119,694
c6489,user1191,695
c859,user145,696
c2008,user368,697
c4734,user877,698
c3997,user739,699
c805,user158,700
c2326,user433,701
c4955,user903,702
c3386,user609,703
c6779,user1213,704
c7431,user1422,705
c1270,user247,706
c1271,user234,707
c7602,user1452,708
c3724,user670,709
c7600,user1448,710
c1649,user311,711
c6521,user1211,712
c6466,user1215,713
c4807,user883,714
c4901,user897,715
c5572,user1035,716
c1327,user270,717
c2951,user548,718
c1892,user348,719
c5548,user1035,720
c298,user60,721
c3799,user704,722
c1879,user347,723
c7403,user1422,724
c5134,user962,725
c1273,user248,726
c1339,user268,727
c1845,user332,728
c2324,user433,729
c218,user49,730
c5907,user1102,731
c2440,user464,732
c1280,user247,733
c6493,user1235,734
c1775,user339,735
c1536,user279,736
c4311,user787,737
c2033,user368,738
c6226,user1155,739
c1541,user270,740
c3850,user712,741
c2025,user367,742
c1505,user279,743
c3576,user673,744
c6685,user1239,745
c1846,user339,746
c1651,user308,747
c6546,user1245,748
c6212,user1154,749
c3723,user668,750
c7205,user1341,751
c7652,user1461,752
c3989,user738,753
c5697,user1095,754
c7741,user1388,755
c5898,user1100,756
c1044,user202,757
c2669,user496,758
c4303,user794,759
c6027,user1118,760
c505,user92,761
c5827,user1082,762
c5951,user1165,763
c3213,user616,764
c6366,user1180,765
c2024,user385,766
c519,user97,767
c7452,user1422,768
c6739,user1213,769
c7626,user1448,770
c6017,user1118,771
c4971,user918,772
c4207,user793,773
c1829,user347,774
c6812,user1213,775
c6842,user1213,776
c7650,user1457,777
c7574,user1446,778
c3375,user609,779
c4769,user886,780
c1852,user333,781
c1584,user279,782
c1110,user213,783
c2232,user415,784
c7281,user1358,785
c5958,user1165,786
c7675,user1465,787
c6666,user1220,788
c7699,user1459,789
c1974,user368,790
c6578,user1210,791
c5331,user950,792
c5674,user1053,793
c3468,user630,794
c244,user46,795
c7225,user1341,796
c5908,user1100,797
c6298,user1174,548
c982,user188,548
c7640,user1412,798
c2463,user457,799
c7660,user1412,797
c5029,user960,800
c4269,user757,801
c2699,user511,802
c4598,user853,803
c6205,user1154,804
c7319,user1369,805
c7346,user1340,806
c6084,user1124,551
c3346,user626,807
c1937,user347,808
c5484,user500,809
c4624,user853,810
c1554,user289,811
c1570,user301,812
c670,user113,813
c3028,user571,814
c1690,user319,815
c5325,user999,816
c4868,user898,817
c6310,user1175,818
c2763,user521,819
c1426,user239,574
c6991,user1481,820
c3856,user712,821
c2430,user446,822
c6806,user1218,823
c6458,user1208,824
c689,user121,825
c4705,user884,826
c6815,user1264,827
c5363,user999,828
c7290,user1366,829
c6302,user1175,830
c6375,user1183,831
c1305,user253,832
c6317,user1175,833
c6322,user1175,834
c779,user121,835
c2425,user447,836
c2839,user516,837
c7745,user1388,838
c3485,user636,839
c2296,user428,840
c7446,user1422,841
c2236,user416,747
c6427,user1217,842
c6640,user1203,843
c7845,user1390,844
c6443,user1230,845
c1057,user185,846
c791,user121,847
c4931,user897,848
c941,user172,849
c4299,user772,850
c2533,user474,851
c5101,user918,852
c6518,user1220,853
c7693,user1459,854
c4093,user755,855
c3412,user627,856
c584,user107,857
c1836,user330,858
c7647,user1459,859
c5416,user977,548
c102,user28,860
c565,user105,680
c1946,user372,861
c5562,user1035,862
c3338,user597,863
c3077,user572,864
c4009,user740,865
c4338,user801,866
c6939,user1282,867
c4781,user872,868
c5255,user962,869
c5431,user1012,870
c4094,user756,871
c1768,user327,872
c417,user68,873
c2771,user525,874
c1653,user311,875
c557,user105,876
c2056,user367,877
c7260,user1345,878
c4845,user895,879
c3108,user579,828
c3290,user634,880
c7698,user1457,881
c2034,user385,882
c4728,user884,883
c6868,user1262,884
c4972,user922,885
c1010,user190,886
c5293,user961,887
c7067,user1305,888
c3761,user688,889
c1035,user190,890
c236,user37,891
c5059,user938,506
c4602,user820,506
c3845,user709,506
c4357,user806,506
c4824,user883,506
c5801,user1050,506
c2088,user383,506
c3639,user661,506
c3437,user639,510
c6824,user1254,892
c6658,user1194,893
c7887,user1485,894
c2141,user394,895
c6754,user1251,896
c7149,user1318,897
c429,user76,898
c3328,user592,899
c2573,user469,900
c6181,user1146,901
c3557,user663,902
c4500,user835,903
c2186,user409,904
c4232,user770,506
c641,user126,905
c7254,user1337,906
c1083,user201,907
c7128,user1312,908
c2656,user494,909
c1359,user274,910
c4145,user777,911
c533,user92,912
c1199,user225,913
c2471,user446,914
c4791,user889,783
c3489,user638,915
c1075,user199,916
c1159,user220,917
c6479,user1217,918
c1132,user211,919
c6021,user1108,920
c1179,user188,921
c1155,user218,922
c5144,user968,923
c5855,user1097,924
c7054,user515,925
c2548,user457,926
c5106,user938,927
c4753,user833,928
c2756,user518,929
c3883,user711,930
c6606,user1202,931
c3706,user666,932
c2009,user360,933
c1962,user366,934
c1212,user227,935
c5405,user942,936
c620,user114,937
c395,user79,938
c290,user67,938
c2461,user451,939
c3125,user569,940
c3135,user583,941
c5157,user920,942
c2960,user549,943
c2190,user404,944
c5141,user958,945
c695,user127,946
c4059,user747,947
c3124,user573,948
c1936,user369,949
c3753,user676,950
c2292,user427,951
c2293,user427,952
c2291,user427,953
c2289,user427,954
c360,user58,955
c6532,user1236,956
c7194,user1329,957
c2308,user430,958
c3056,user566,959
c6858,user1277,960
c346,user67,961
c906,user166,962
c2687,user499,963
c5571,user1039,964
c907,user166,965
c1915,user372,966
c1396,user275,967
c4310,user798,944
c7961,user1442,968
c1956,user377,969
c5561,user1039,970
c7000,user1294,971
c1963,user357,972
c7009,user1294,973
c1592,user305,974
c4177,user782,975
c7182,user1326,976
c1848,user343,977
c874,user151,978
c7739,user1401,979
c3745,user699,980
c7200,user1329,981
c187,user33,982
c2487,user466,983
c7904,user1487,982
c2956,user549,984
c2420,user451,985
c6809,user1210,986
c7664,user1425,987
c6159,user1142,988
c7728,user1363,989
c5798,user1066,990
c6832,user1262,991
c1750,user320,992
c7026,user1293,993
c6098,user1127,994
c6935,user1283,995
c231,user57,996
c1700,user316,997
c4203,user768,998
c5893,user1091,999
c3668,user673,1000
c2370,user455,1001
c7327,user1348,1002
c1493,user253,1002
c5788,user1095,1003
c2344,user439,1004
c165,user44,1005
c856,user147,1006
c1605,user294,1007
c591,user111,1008
c739,user140,1009
c764,user133,1010
c3478,user630,1011
c2046,user381,1012
c3499,user648,1013
c2901,user536,1014
c6014,user1114,1015
c5369,user1010,1016
c2076,user391,1017
c7060,user1302,1018
c1841,user351,1019
c5941,user1087,1020
c1518,user301,1021
c5633,user1057,1022
c2685,user497,1023
c7179,user1326,1024
c4081,user737,1025
c5494,user1025,1026
c3226,user615,1027
c6219,user1155,1028
c4367,user808,1029
c2206,user411,1030
c2828,user524,1031
c1530,user283,1032
c6163,user1146,1033
c2225,user410,1034
c372,user73,1035
c1961,user372,1036
c3212,user605,1037
c2062,user381,1038
c2212,user411,1039
c573,user108,1040
c7846,user1390,1041
c637,user125,1042
c7580,user1452,506
c3599,user669,1043
c1758,user331,1044
c8006,user1499,1045
c7237,user1350,1046
c1781,user331,1047
c4110,user768,1048
c1149,user219,1049
c4721,user892,1050
c4820,user892,1050
c858,user152,1051
c1032,user210,1052
c1557,user304,1053
c526,user103,1054
c3195,user617,1044
c3299,user617,1055
c5330,user1007,1056
c3778,user702,1057
c2896,user535,1058
c2919,user535,1059
c2822,user535,1060
c1275,user238,1061
c2909,user535,1062
c6327,user1178,1057
c7579,user1458,1063
c5834,user1090,1064
c1869,user356,1057
c7597,user1479,1065
c496,user101,1066
c3635,user688,1067
c3750,user688,1068
c4832,user895,878
c6599,user1235,1069
c1729,user326,1070
c5287,user969,1071
c6530,user1248,1072
c5846,user198,1073
c408,user82,1074
c7638,user1454,1075
c6411,user1223,1076
c2535,user451,1077
c5130,user944,1078
c3318,user624,1079
c7068,user1305,1080
c4773,user857,1081
c198,user20,1082
c6403,user1182,1083
c7592,user1450,1084
c6538,user1229,1085
c3481,user640,1086
c2473,user471,1087
c4847,user889,1088
c6029,user1104,1089
c4045,user740,1090
c6695,user1246,1091
c6906,user1256,1092
c5319,user1001,1093
c6364,user1185,1094
c7806,user1387,1095
c3087,user581,1096
c4184,user769,1097
c6910,user1281,1098
c4817,user900,1099
c665,user140,1100
c5504,user1030,1101
c2643,user491,1102
c4032,user738,1103
c6766,user1249,1104
c1726,user327,1105
c2930,user545,1105
c4180,user764,1105
c56,user14,1105
c2760,user524,1105
c4379,user827,1105
c2924,user545,1105
c3,user6,1105
c197,user52,1105
c4170,user764,1105
c5647,user1095,1105
c2926,user545,1105
c4125,user764,1105
c4087,user755,1105
c7933,user1490,1105
c2342,user440,1105
c1302,user265,1105
c659,user116,1105
c4151,user764,1105
c59,user14,1105
c1899,user356,1105
c4107,user764,1105
c1949,user380,1105
c4894,user909,1105
c5003,user939,1105
c693,user116,1105
c1391,user283,1105
c2928,user545,1105
c5054,user953,1105
c6571,user1249,1105
c3764,user702,1105
c750,user116,1105
c3535,user663,1105
c618,user116,1105
c795,user116,1105
c1733,user327,1105
c1372,user274,1106
c7625,user1479,1107
c7583,user1479,1108
c774,user158,1109
c4405,user827,1109
c93,user29,1110
c108,user29,1111
c4380,user815,1112
c4351,user815,1113
c4400,user815,1114
c132,user29,1115
c153,user29,1116
c191,user29,1117
c3548,user667,1118
c2012,user371,1119
c6058,user1127,1120
c878,user145,1121
c5803,user1077,1122
c2287,user427,1106
c917,user168,1106
c6628,user1249,1106
c916,user168,1106
c1884,user363,1108
c6575,user1271,1123
c4913,user906,1124
c870,user145,1125
c4881,user908,1126
c3431,user598,1126
c6297,user1176,1126
c6176,user1148,1127
c5323,user1003,1128
c6560,user1257,1129
c6693,user1257,1130
c2676,user500,1091
c5359,user1009,1131
c6515,user1249,1132
c6735,user1249,1133
c6684,user1249,1134
c294,user1017,1135
c607,user125,1136
c1260,user246,1136
c1719,user327,1136
c717,user116,1136
c523,user102,1136
c6085,user1133,1136
c85,user22,1137
c5076,user971,1138
c4389,user814,1139
c701,user141,1140
c8005,user1499,1106
c2349,user448,1141
c658,user134,1142
c3001,user560,1143
c6308,user1177,1144
c3055,user576,1145
c1358,user270,1146
c4417,user820,1147
c258,user52,1148
c544,user102,1149
c530,user102,1150
c6799,user1252,1151
c2523,user480,1152
c6172,user1150,1153
c3233,user628,1154
c737,user138,1106
c5099,user939,1155
c2601,user488,1156
c7331,user1350,1157
c738,user154,1158
c4720,user874,1159
c3580,user685,1160
c5430,user1012,1161
c529,user96,1162
c467,user96,1163
c515,user96,1164
c494,user96,1165
c541,user96,1166
c2020,user381,1167
c141,user43,1168
c2537,user480,1169
c7358,user1395,1170
c1517,user303,1171
c627,user115,1172
c1561,user306,1173
c6447,user1233,1174
c1652,user315,1175
c1537,user296,1176
c1889,user356,1177
c1596,user296,1178
c5499,user1028,1179
c7363,user1378,1180
c6513,user1240,1181
c2250,user421,1182
c4592,user858,1183
c1491,user296,1184
c5984,user1118,1185
c2361,user446,1186
c1683,user309,549
c786,user145,620
c1657,user309,632
c4626,user858,1187
c6738,user1239,1188
c4960,user918,1189
c5340,user1004,1190
c3943,user716,1108
c3547,user661,1108
c477,user96,1106
c3507,user652,1108
c1835,user356,1106
c6535,user1239,1106
c353,user63,1106
c3113,user583,1106
c1257,user247,1106
c4421,user819,1106
c1675,user1024,1106
c4092,user793,1106
c6199,user1152,1191
c2428,user461,1192
c2784,user524,1193
c4759,user898,1194
c4091,user759,1195
c47,user5,1196
c3170,user602,1197
c1542,user306,1108
c4127,user769,1108
c832,user145,1198
c5684,user1060,1199
c517,user92,1200
c227,user52,1201
c321,user52,1202
c3156,user584,1203
c647,user130,1204
c4706,user858,1205
c6184,user1152,1206
c1648,user309,1207
c101,user32,1208
c622,user130,1209
c6420,user1235,1210
c75,user19,1211
c4649,user858,1212
c4581,user858,1213
c5654,user1071,1197
c1952,user370,1214
c2478,user463,1132
c4554,user841,1132
c3890,user724,1215
c3802,user702,1216
c4595,user854,1217
c6271,user1170,1218
c6379,user1196,1219
c1455,user296,641
c221,user58,1220
c6233,user1157,1221
c1850,user356,1105
c1780,user342,1105
c7065,user1303,1222
c576,user109,1223
c4378,user807,1224
c1223,user230,1225
c287,user52,1226
c334,user52,1227
c6819,user1239,1228
c5014,user932,1229
c4147,user793,1230
c875,user163,1231
c7241,user1351,1106
c7380,user1394,1232
c4347,user812,1233
c1805,user348,1234
c572,user109,1235
c6409,user1208,1236
c4964,user915,1237
c4610,user839,1238
c4621,user841,1239
c1244,user230,1240
c5619,user1046,1241
c6621,user1239,1242
c539,user102,1243
c1909,user364,1244
c7639,user1465,1197
c1677,user323,1245
c6450,user1220,1246
c4423,user807,1247
c6381,user1197,1248
c6752,user1230,1249
c1992,user357,1250
c2042,user357,1251
c1335,user251,1252
c371,user80,1253
c7265,user1357,1254
c6013,user1117,1255
c2869,user527,1256
c7317,user1356,1257
c5429,user980,1258
c1323,user271,1259
c2432,user441,1259
c581,user112,1260
c4344,user803,1261
c4441,user803,1262
c3600,user667,1263
c3562,user667,1264
c3584,user667,1265
c2846,user535,1266
c1348,user273,1267
c3642,user667,1268
c3618,user667,1269
c1414,user254,1270
c1366,user264,1271
c5048,user939,1272
c1764,user333,1108
c1415,user271,1106
c6554,user1206,1273
c7635,user1460,1274
c4976,user921,1275
c4570,user849,1106
c5415,user928,1276
c4711,user849,1277
c4590,user849,1278
c3076,user584,1279
c694,user134,1280
c4563,user844,1281
c796,user157,1282
c7824,user263,1283
c648,user135,1284
c4117,user793,1285
c3011,user562,1108
c1264,user242,1108
c1292,user230,1286
c1319,user230,1287
c6234,user1159,1288
c6268,user962,1289
c5066,user962,1290
c7236,user1346,1291
c6227,user1159,1292
c6194,user1154,1293
c6239,user1159,1294
c3359,user627,1213
c1245,user242,1295
c5225,user936,1296
c4675,user871,1297
c6363,user1181,1298
c7927,user1206,1298
c2341,user441,1298
c2416,user441,1298
c2380,user441,1298
c6359,user1181,1298
c6358,user1181,1298
c4011,user728,1298
c6303,user1176,1298
c1760,user332,1298
c6313,user1173,1298
c62,user14,1298
c6687,user1247,1299
c6612,user1183,1300
c6355,user1181,1301
c6607,user1247,1302
c7121,user1308,1303
c7087,user1308,1304
c7099,user1308,1305
c7115,user1308,1306
c2877,user535,1307
c3773,user679,1308
c3634,user679,1309
c6407,user1217,1310
c4855,user900,1311
c3417,user606,1312
c6949,user1285,1313
c7148,user1320,1314
c4887,user906,1315
c5857,user1098,1316
c5269,user983,1317
c1361,user254,1318
c5579,user1044,1319
c3791,user679,1320
c5171,user983,1321
c1877,user354,1322
c4746,user895,1323
c5404,user1008,1106
c5593,user1044,1324
c1813,user349,1325
